ゲームID,ターン,プレイヤーID,前の単語,要求文字,回答,応答時間_ms,語頭判定,辞書判定,読み,判定,終了理由,勝者ID,敗者ID,プロンプトNo,最大連続回答回数
16,31,GPT-1,うちわ,わ,わに,1767,○,○,わに,○,,,,51,3
16,32,GPT-1,わに,に,虹,1923,○,○,にじ,○,,,,51,3
16,33,GPT-2,虹,じ,辞書,1956,○,○,じしょ,○,,,,51,3
16,34,GPT-1,辞書,よ,ヨット,2116,○,○,よっと,○,,,,51,3
16,35,GPT-1,ヨット,と,トンボ,6252,○,○,とんぼ,○,,,,51,3
16,36,GPT-1,トンボ,ぼ,帽子,2820,○,○,ぼうし,○,,,,51,3
16,37,GPT-2,帽子,し,詩,5695,○,○,し,○,,,,51,3
16,38,GPT-2,詩,し,シロップ,6619,○,○,しろっぷ,○,,,,51,3
16,39,GPT-2,シロップ,ぷ,プール,2658,○,○,ぷーる,○,,,,51,3
16,40,GPT-1,プール,る,ルーペ,4891,○,○,るーぺ,○,,,,51,3
16,41,GPT-2,ルーペ,ぺ,ペンキ,1537,○,○,ぺんき,○,,,,51,3
16,42,GPT-2,ペンキ,き,きつね,3525,○,○,きつね,○,,,,51,3
16,43,GPT-2,きつね,ね,ねこ,1853,○,○,ねこ,○,,,,51,3
16,44,GPT-1,ねこ,こ,こたつ,2206,○,○,こたつ,○,,,,51,3
16,45,GPT-2,こたつ,つ,つみき,2270,○,×,,×,辞書外,GPT-1,GPT-2,51,3
17,1,GPT-1,しりとり,り,りんご,1469,○,○,りんご,○,,,,51,3
17,2,GPT-1,りんご,ご,ゴマ,2609,○,○,ごま,○,,,,51,3
17,3,GPT-2,ゴマ,ま,松,4257,○,○,まっ,○,,,,51,3
17,4,GPT-2,松,つ,露,4901,○,○,つゆ,○,,,,51,3
17,5,GPT-2,露,ゆ,雪,6551,○,○,ゆき,○,,,,51,3
17,6,GPT-1,雪,き,きのこ,3381,○,○,きのこ,○,,,,51,3
17,7,GPT-1,きのこ,こ,コップ,3828,○,○,こっぷ,○,,,,51,3
17,8,GPT-1,コップ,ぷ,プール,2181,○,○,ぷーる,○,,,,51,3
17,9,GPT-2,プール,る,ルビー,6655,○,○,るびー,○,,,,51,3
17,10,GPT-2,ルビー,い,イカ,2155,○,○,いか,○,,,,51,3
17,11,GPT-2,イカ,か,カメラ,2486,○,○,かめら,○,,,,51,3
17,12,GPT-1,カメラ,ら,ラッパ,3961,○,○,らっぱ,○,,,,51,3
17,13,GPT-1,ラッパ,ぱ,パンダ,2194,○,○,ぱんだ,○,,,,51,3
17,14,GPT-1,パンダ,だ,大地,2062,○,○,だいち,○,,,,51,3
17,15,GPT-2,大地,ち,地図,4398,○,○,ちず,○,,,,51,3
17,16,GPT-2,地図,ず,随筆,2316,○,○,ずいひつ,○,,,,51,3
17,17,GPT-2,随筆,つ,机,1993,○,○,つくえ,○,,,,51,3
17,18,GPT-1,机,え,枝,6485,○,○,え,○,,,,51,3
17,19,GPT-1,枝,え,枝豆,7503,○,○,えだまめ,○,,,,51,3
17,20,GPT-1,枝豆,め,メダカ,2050,○,○,めだか,○,,,,51,3
17,21,GPT-2,メダカ,か,鍵,3526,○,○,かぎ,○,,,,51,3
17,22,GPT-2,鍵,ぎ,疑義,7747,○,○,ぎぎ,○,,,,51,3
17,23,GPT-2,疑義,ぎ,技師,4740,○,○,ぎし,○,,,,51,3
17,24,GPT-1,技師,し,詩集,2025,○,○,ししゅう,○,,,,51,3
17,25,GPT-1,詩集,う,畝,7627,○,○,うね,○,,,,51,3
17,26,GPT-1,畝,ね,猫,1948,○,○,ねこ,○,,,,51,3
17,27,GPT-2,猫,こ,こたつ,5527,○,○,こたつ,○,,,,51,3
17,28,GPT-2,こたつ,つ,椿,2165,○,○,つばき,○,,,,51,3
17,29,GPT-2,椿,き,絹,6490,○,○,きぬ,○,,,,51,3
17,30,GPT-1,絹,ぬ,ぬいぐるみ,1832,○,○,ぬいぐるみ,○,,,,51,3
17,31,GPT-1,ぬいぐるみ,み,ミルク,3568,○,○,みるく,○,,,,51,3
17,32,GPT-1,ミルク,く,雲,2557,○,○,くも,○,,,,51,3
17,33,GPT-2,雲,も,もず,3954,○,○,もず,○,,,,51,3
17,34,GPT-2,もず,ず,図工,3292,○,○,ずこう,○,,,,51,3
17,35,GPT-2,図工,う,海,3159,○,○,うみ,○,,,,51,3
17,36,GPT-1,海,み,水,3824,○,○,みず,○,,,,51,3
17,37,GPT-2,水,ず,ずんだ,2147,○,○,ずんだ,○,,,,51,3
17,38,GPT-2,ずんだ,だ,だるま,2444,○,○,だるま,○,,,,51,3
17,39,GPT-2,だるま,ま,まゆ,4239,○,○,まゆ,○,,,,51,3
17,40,GPT-1,まゆ,ゆ,床,2671,○,○,ゆか,○,,,,51,3
17,41,GPT-1,床,か,牡蠣,7072,○,○,かき,○,,,,51,3
17,42,GPT-1,牡蠣,き,狐,6753,○,○,きつね,○,,,,51,3
17,43,GPT-2,狐,ね,ねぎ,4426,○,○,ねぎ,○,,,,51,3
17,44,GPT-2,ねぎ,ぎ,銀河,3137,○,○,ぎんが,○,,,,51,3
17,45,GPT-2,銀河,が,蛾,2401,○,○,が,○,,,,51,3
17,46,GPT-1,蛾,が,ガラス,1626,○,○,がらす,○,,,,51,3
17,47,GPT-1,ガラス,す,鈴,6557,○,○,すず,○,,,,51,3
17,48,GPT-2,鈴,ず,頭痛,2463,○,○,ずつう,○,,,,51,3
17,49,GPT-2,頭痛,う,鰻,6327,○,○,うなぎ,○,,,,51,3
17,50,GPT-2,鰻,ぎ,ギャップ,6929,○,○,ぎゃっぷ,○,,,,51,3
17,51,GPT-1,ギャップ,ぷ,プラネタリウム,5020,○,○,ぷらねたりうむ,○,,,,51,3
17,52,GPT-1,プラネタリウム,む,ムササビ,1740,○,○,むささび,○,,,,51,3
17,53,GPT-2,ムササビ,び,ビール,2169,○,○,びーる,○,,,,51,3
17,54,GPT-2,ビール,る,ルーペ,5101,○,○,るーぺ,○,,,,51,3
17,55,GPT-1,ルーペ,ぺ,ペンチ,3783,○,○,ぺんち,○,,,,51,3
17,56,GPT-1,ペンチ,ち,チーズ,5572,○,○,ちーず,○,,,,51,3
17,57,GPT-1,チーズ,ず,ズッキーニ,2891,○,○,ずっきーに,○,,,,51,3
17,58,GPT-2,ズッキーニ,に,虹,3316,○,○,にじ,○,,,,51,3
17,59,GPT-2,虹,じ,磁石,3118,○,○,じしゃく,○,,,,51,3
17,60,GPT-2,磁石,く,靴,5733,○,○,くつ,○,,,,51,3
17,61,GPT-1,靴,つ,積み木,2571,○,○,つみき,○,,,,51,3
17,62,GPT-2,積み木,き,きつつき,4916,○,○,きつつき,○,,,,51,3
17,63,GPT-2,きつつき,き,きくらげ,5656,○,○,きくらげ,○,,,,51,3
17,64,GPT-2,きくらげ,げ,n,2323,×,×,,×,辞書外,GPT-1,GPT-2,51,3
18,1,GPT-1,しりとり,り,リス,1688,○,○,りす,○,,,,51,3
18,2,GPT-1,リス,す,スコップ,3444,○,○,すこっぷ,○,,,,51,3
18,3,GPT-1,スコップ,ぷ,プール,2561,○,○,ぷーる,○,,,,51,3
18,4,GPT-2,プール,る,ルビー,1430,○,○,るびー,○,,,,51,3
18,5,GPT-2,ルビー,い,いす,5519,○,○,いす,○,,,,51,3
18,6,GPT-1,いす,す,すずめ,4857,○,○,すずめ,○,,,,51,3
18,7,GPT-1,すずめ,め,めだか,2628,○,○,めだか,○,,,,51,3
18,8,GPT-1,めだか,か,かぶ,4506,○,○,かぶ,○,,,,51,3
18,9,GPT-2,かぶ,ぶ,ぶた,3686,○,○,ぶた,○,,,,51,3
18,10,GPT-2,ぶた,た,たぬき,5950,○,○,たぬき,○,,,,51,3
18,11,GPT-2,たぬき,き,きつね,3383,○,○,きつね,○,,,,51,3
18,12,GPT-1,きつね,ね,ねぎ,2453,○,○,ねぎ,○,,,,51,3
18,13,GPT-1,ねぎ,ぎ,銀行,4010,○,○,ぎんこう,○,,,,51,3
18,14,GPT-1,銀行,う,うさぎ,2857,○,○,うさぎ,○,,,,51,3
18,15,GPT-2,うさぎ,ぎ,銀河,2620,○,○,ぎんが,○,,,,51,3
18,16,GPT-2,銀河,が,学校,3881,○,○,がっこう,○,,,,51,3
18,17,GPT-1,学校,う,宇宙,6866,○,○,うちゅう,○,,,,51,3
18,18,GPT-1,宇宙,う,うで,5158,○,○,うで,○,,,,51,3
18,19,GPT-1,うで,で,電話,2342,○,○,でんわ,○,,,,51,3
18,20,GPT-2,電話,わ,わさび,6000,○,○,わさび,○,,,,51,3
18,21,GPT-2,わさび,び,ビール,2858,○,○,びーる,○,,,,51,3
18,22,GPT-2,ビール,る,留守,1953,○,○,るす,○,,,,51,3
18,23,GPT-1,留守,す,すみれ,5997,○,○,すみれ,○,,,,51,3
18,24,GPT-1,すみれ,れ,れんげ,4126,○,○,れんげ,○,,,,51,3
18,25,GPT-1,れんげ,げ,下駄,3518,○,○,げた,○,,,,51,3
18,26,GPT-2,下駄,た,たまご,2033,○,○,たまご,○,,,,51,3
18,27,GPT-2,たまご,ご,ゴリラ,3756,○,○,ごりら,○,,,,51,3
18,28,GPT-1,ゴリラ,ら,ラベル,11518,○,○,らべる,○,,,,51,3
18,29,GPT-2,ラベル,る,ルーペ,4032,○,○,るーぺ,○,,,,51,3
18,30,GPT-2,ルーペ,ぺ,ペンチ,4365,○,○,ぺんち,○,,,,51,3
18,31,GPT-2,ペンチ,ち,地図,2149,○,○,ちず,○,,,,51,3
18,32,GPT-1,地図,ず,図工,2435,○,○,ずこう,○,,,,51,3
18,33,GPT-1,図工,う,うず,4737,○,○,うず,○,,,,51,3
18,34,GPT-2,うず,ず,ずいき,3391,○,○,ずいき,○,,,,51,3
18,35,GPT-2,ずいき,き,きっぷ,3764,○,○,きっぷ,○,,,,51,3
18,36,GPT-2,きっぷ,ぷ,プラグ,3016,○,○,ぷらぐ,○,,,,51,3
18,37,GPT-1,プラグ,ぐ,グミ,3096,○,○,ぐみ,○,,,,51,3
18,38,GPT-1,グミ,み,水,2960,○,○,みず,○,,,,51,3
18,39,GPT-2,水,ず,図形,2880,○,○,ずけい,○,,,,51,3
18,40,GPT-2,図形,い,いぬ,6068,○,○,いぬ,○,,,,51,3
18,41,GPT-1,いぬ,ぬ,ぬか,3700,○,○,ぬか,○,,,,51,3
18,42,GPT-1,ぬか,か,かしわ,4522,○,○,かしわ,○,,,,51,3
18,43,GPT-2,かしわ,わ,わに,1846,○,○,わに,○,,,,51,3
18,44,GPT-2,わに,に,虹,4000,○,○,にじ,○,,,,51,3
18,45,GPT-1,虹,じ,磁石,1775,○,○,じしゃく,○,,,,51,3
18,46,GPT-2,磁石,く,くぎ,4217,○,○,くぎ,○,,,,51,3
18,47,GPT-2,くぎ,ぎ,義手,8143,○,○,ぎしゅ,○,,,,51,3
18,48,GPT-2,義手,ゆ,雪,3536,○,○,ゆき,○,,,,51,3
18,49,GPT-1,雪,き,きじ,8034,○,○,きじ,○,,,,51,3
18,50,GPT-1,きじ,じ,自動車,7110,×,×,,×,辞書外,GPT-2,GPT-1,51,3
19,1,GPT-1,しりとり,り,リス,5250,○,○,りす,○,,,,51,3
19,2,GPT-1,リス,す,スイカ,1838,○,○,すいか,○,,,,51,3
19,3,GPT-1,スイカ,か,カメラ,2545,○,○,かめら,○,,,,51,3
19,4,GPT-2,カメラ,ら,ラッパ,2210,○,○,らっぱ,○,,,,51,3
19,5,GPT-2,ラッパ,ぱ,パイプ,3892,○,○,ぱいぷ,○,,,,51,3
19,6,GPT-1,パイプ,ぷ,プリズム,3486,○,○,ぷりずむ,○,,,,51,3
19,7,GPT-2,プリズム,む,ムカデ,6149,○,○,むかで,○,,,,51,3
19,8,GPT-2,ムカデ,で,電車,2015,○,○,でんしゃ,○,,,,51,3
19,9,GPT-2,電車,や,n,1568,×,×,,×,辞書外,GPT-1,GPT-2,51,3
20,1,GPT-1,しりとり,り,りんご,4052,○,○,りんご,○,,,,51,3
20,2,GPT-1,りんご,ご,ゴール,4667,○,○,ごーる,○,,,,51,3
20,3,GPT-2,ゴール,る,ルビー,2059,○,○,るびー,○,,,,51,3
20,4,GPT-2,ルビー,い,犬,8572,○,○,いぬ,○,,,,51,3
20,5,GPT-2,犬,ぬ,n,2537,×,×,,×,辞書外,GPT-1,GPT-2,51,3
21,1,GPT-1,しりとり,り,りす,3591,○,○,りす,○,,,,51,3
21,2,GPT-1,りす,す,スイカ,2037,○,○,すいか,○,,,,51,3
21,3,GPT-1,スイカ,か,カメラ,2743,○,○,かめら,○,,,,51,3
21,4,GPT-2,カメラ,ら,ラジオ,1429,○,○,らじお,○,,,,51,3
21,5,GPT-2,ラジオ,お,おけ,8887,○,○,おけ,○,,,,51,3
21,6,GPT-1,おけ,け,けむし,5012,○,○,けむし,○,,,,51,3
21,7,GPT-1,けむし,し,しめじ,5190,○,○,しめじ,○,,,,51,3
21,8,GPT-1,しめじ,じ,辞書,2481,○,○,じしょ,○,,,,51,3
21,9,GPT-2,辞書,よ,ヨット,3897,○,○,よっと,○,,,,51,3
21,10,GPT-2,ヨット,と,トンボ,5836,○,○,とんぼ,○,,,,51,3
21,11,GPT-2,トンボ,ぼ,帽子,1690,○,○,ぼうし,○,,,,51,3
21,12,GPT-1,帽子,し,しおり,4547,○,○,しおり,○,,,,51,3
21,13,GPT-1,しおり,り,りんご,3724,○,○,りんご,○,,,,51,3
21,14,GPT-1,りんご,ご,ごま,2109,○,○,ごま,○,,,,51,3
21,15,GPT-2,ごま,ま,まくら,5005,○,○,まくら,○,,,,51,3
21,16,GPT-2,まくら,ら,ラッパ,2601,○,○,らっぱ,○,,,,51,3
21,17,GPT-2,ラッパ,ぱ,パプリカ,2166,○,○,ぱぷりか,○,,,,51,3
21,18,GPT-1,パプリカ,か,かき,3564,○,○,かき,○,,,,51,3
21,19,GPT-1,かき,き,きつね,3173,○,○,きつね,○,,,,51,3
21,20,GPT-1,きつね,ね,n,1766,×,×,,×,辞書外,GPT-2,GPT-1,51,3
22,1,GPT-1,しりとり,り,りんご,3435,○,○,りんご,○,,,,51,3
22,2,GPT-1,りんご,ご,ごま,1506,○,○,ごま,○,,,,51,3
22,3,GPT-1,ごま,ま,まくら,1944,○,○,まくら,○,,,,51,3
22,4,GPT-2,まくら,ら,ラベル,5480,○,○,らべる,○,,,,51,3
22,5,GPT-2,ラベル,る,留守,2146,○,○,るす,○,,,,51,3
22,6,GPT-2,留守,す,スイカ,1835,○,○,すいか,○,,,,51,3
22,7,GPT-1,スイカ,か,カメラ,3449,○,○,かめら,○,,,,51,3
22,8,GPT-1,カメラ,ら,ラッパ,3872,○,○,らっぱ,○,,,,51,3
22,9,GPT-1,ラッパ,ぱ,n,2381,×,×,,×,辞書外,GPT-2,GPT-1,51,3
23,1,GPT-1,しりとり,り,リス,2328,○,○,りす,○,,,,51,3
23,2,GPT-1,リス,す,スープ,3686,○,○,すーぷ,○,,,,51,3
23,3,GPT-2,スープ,ぷ,プール,1987,○,○,ぷーる,○,,,,51,3
23,4,GPT-1,プール,る,ルビー,3212,○,○,るびー,○,,,,51,3
23,5,GPT-1,ルビー,い,犬,4437,○,○,いぬ,○,,,,51,3
23,6,GPT-2,犬,ぬ,ぬいぐるみ,2231,○,○,ぬいぐるみ,○,,,,51,3
23,7,GPT-2,ぬいぐるみ,み,みみず,3495,○,○,みみず,○,,,,51,3
23,8,GPT-1,みみず,ず,図形,3276,○,○,ずけい,○,,,,51,3
23,9,GPT-1,図形,い,椅子,2013,○,○,いす,○,,,,51,3
23,10,GPT-1,椅子,す,すずめ,2656,○,○,すずめ,○,,,,51,3
23,11,GPT-2,すずめ,め,めがね,2568,○,○,めがね,○,,,,51,3
23,12,GPT-2,めがね,ね,ねぎ,4854,○,○,ねぎ,○,,,,51,3
23,13,GPT-2,ねぎ,ぎ,ギター,2454,○,○,ぎたー,○,,,,51,3
23,14,GPT-1,ギター,あ,あさがお,2868,○,○,あさがお,○,,,,51,3
23,15,GPT-1,あさがお,お,おかゆ,4915,○,×,,×,辞書外,GPT-2,GPT-1,51,3
24,1,GPT-1,しりとり,り,りんご,1638,○,○,りんご,○,,,,51,3
24,2,GPT-1,りんご,ご,ごま,2237,○,○,ごま,○,,,,51,3
24,3,GPT-1,ごま,ま,まくら,1638,○,○,まくら,○,,,,51,3
24,4,GPT-2,まくら,ら,ラッパ,3892,○,○,らっぱ,○,,,,51,3
24,5,GPT-2,ラッパ,ぱ,パンダ,4937,○,○,ぱんだ,○,,,,51,3
24,6,GPT-2,パンダ,だ,n,1452,×,×,,×,辞書外,GPT-1,GPT-2,51,3
25,1,GPT-1,しりとり,り,リス,2160,○,○,りす,○,,,,51,3
25,2,GPT-1,リス,す,スイカ,2195,○,○,すいか,○,,,,51,3
25,3,GPT-1,スイカ,か,カメラ,1807,○,○,かめら,○,,,,51,3
25,4,GPT-2,カメラ,ら,ラッパ,2928,○,○,らっぱ,○,,,,51,3
25,5,GPT-1,ラッパ,ぱ,パンダ,1999,○,○,ぱんだ,○,,,,51,3
25,6,GPT-1,パンダ,だ,大豆,4394,○,○,だいず,○,,,,51,3
25,7,GPT-2,大豆,ず,随筆,3117,○,○,ずいひつ,○,,,,51,3
25,8,GPT-2,随筆,つ,鶴,5306,○,○,つる,○,,,,51,3
25,9,GPT-2,鶴,る,ルビー,1899,○,○,るびー,○,,,,51,3
25,10,GPT-1,ルビー,い,椅子,3068,○,○,いす,○,,,,51,3
25,11,GPT-1,椅子,す,スープ,8720,○,○,すーぷ,○,,,,51,3
25,12,GPT-2,スープ,ぷ,プルトニウム,4711,○,○,ぷるとにうむ,○,,,,51,3
25,13,GPT-2,プルトニウム,む,ムスリム,9098,○,○,むすりむ,○,,,,51,3
25,14,GPT-2,ムスリム,む,ムベ,8127,○,○,むべ,○,,,,51,3
25,15,GPT-1,ムベ,べ,ベッド,2572,○,○,べっど,○,,,,51,3
25,16,GPT-1,ベッド,ど,ドーナツ,6979,○,○,どーなつ,○,,,,51,3
25,17,GPT-2,ドーナツ,つ,つくえ,3685,○,○,つくえ,○,,,,51,3
25,18,GPT-2,つくえ,え,えんぴつ,4169,○,○,えんぴつ,○,,,,51,3
25,19,GPT-2,えんぴつ,つ,つばき,1946,○,○,つばき,○,,,,51,3
25,20,GPT-1,つばき,き,きつね,3442,○,○,きつね,○,,,,51,3
25,21,GPT-1,きつね,ね,ねぎ,5666,○,○,ねぎ,○,,,,51,3
25,22,GPT-2,ねぎ,ぎ,ギター,2615,○,○,ぎたー,○,,,,51,3
25,23,GPT-2,ギター,あ,あんず,6998,○,○,あんず,○,,,,51,3
25,24,GPT-1,あんず,ず,ずんだ,2560,○,○,ずんだ,○,,,,51,3
25,25,GPT-1,ずんだ,だ,ダイヤ,5124,○,○,だいや,○,,,,51,3
25,26,GPT-1,ダイヤ,や,n,2766,×,×,,×,辞書外,GPT-2,GPT-1,51,3
26,1,GPT-1,しりとり,り,リス,4538,○,○,りす,○,,,,51,3
26,2,GPT-1,リス,す,スイカ,2350,○,○,すいか,○,,,,51,3
26,3,GPT-1,スイカ,か,カメラ,7062,○,○,かめら,○,,,,51,3
26,4,GPT-2,カメラ,ら,ラジオ,2765,○,○,らじお,○,,,,51,3
26,5,GPT-2,ラジオ,お,おむつ,5713,○,○,おむつ,○,,,,51,3
26,6,GPT-1,おむつ,つ,つくえ,1637,○,○,つくえ,○,,,,51,3
26,7,GPT-1,つくえ,え,映画,2085,○,○,えいが,○,,,,51,3
26,8,GPT-1,映画,が,n,1386,×,×,,×,辞書外,GPT-2,GPT-1,51,3
27,1,GPT-1,しりとり,り,リップ,9002,○,○,りっぷ,○,,,,51,3
27,2,GPT-1,リップ,ぷ,プール,2385,○,○,ぷーる,○,,,,51,3
27,3,GPT-2,プール,る,ルビー,4300,○,○,るびー,○,,,,51,3
27,4,GPT-2,ルビー,い,いす,4855,○,○,いす,○,,,,51,3
27,5,GPT-2,いす,す,n,1219,×,×,,×,辞書外,GPT-1,GPT-2,51,3
28,1,GPT-1,しりとり,り,リス,1838,○,○,りす,○,,,,51,3
28,2,GPT-1,リス,す,スープ,3659,○,○,すーぷ,○,,,,51,3
28,3,GPT-2,スープ,ぷ,プラザ,6196,○,○,ぷらざ,○,,,,51,3
28,4,GPT-1,プラザ,ざ,雑誌,3592,○,○,ざっし,○,,,,51,3
28,5,GPT-1,雑誌,し,しっぽ,5941,○,○,しっぽ,○,,,,51,3
28,6,GPT-2,しっぽ,ぽ,ポテト,3585,○,○,ぽてと,○,,,,51,3
28,7,GPT-2,ポテト,と,時計,2557,○,○,とけい,○,,,,51,3
28,8,GPT-2,時計,い,n,2550,×,×,,×,辞書外,GPT-1,GPT-2,51,3
29,1,GPT-1,しりとり,り,りんご,2050,○,○,りんご,○,,,,51,3
29,2,GPT-1,りんご,ご,ごま,1535,○,○,ごま,○,,,,51,3
29,3,GPT-1,ごま,ま,まくら,5949,○,○,まくら,○,,,,51,3
29,4,GPT-2,まくら,ら,ラッパ,2099,○,○,らっぱ,○,,,,51,3
29,5,GPT-1,ラッパ,ぱ,パイ,2802,○,○,ぱい,○,,,,51,3
29,6,GPT-1,パイ,い,イカ,5939,○,○,いか,○,,,,51,3
29,7,GPT-1,イカ,か,カメラ,2977,○,○,かめら,○,,,,51,3
29,8,GPT-2,カメラ,ら,ランプ,12679,○,○,らんぷ,○,,,,51,3
29,9,GPT-2,ランプ,ぷ,プール,4468,○,○,ぷーる,○,,,,51,3
29,10,GPT-1,プール,る,ルビー,3973,○,○,るびー,○,,,,51,3
29,11,GPT-1,ルビー,い,いちご,6860,○,○,いちご,○,,,,51,3
29,12,GPT-1,いちご,ご,n,1632,×,×,,×,辞書外,GPT-2,GPT-1,51,3
30,1,GPT-1,しりとり,り,りんご,2549,○,○,りんご,○,,,,51,3
30,2,GPT-1,りんご,ご,ゴマ,1925,○,○,ごま,○,,,,51,3
30,3,GPT-1,ゴマ,ま,まくら,1913,○,○,まくら,○,,,,51,3
30,4,GPT-2,まくら,ら,ラジオ,2877,○,○,らじお,○,,,,51,3
30,5,GPT-2,ラジオ,お,おみくじ,3379,○,×,,×,辞書外,GPT-1,GPT-2,51,3
