ゲームID,ターン,プレイヤーID,前の単語,要求文字,回答,応答時間_ms,語頭判定,辞書判定,読み,判定,終了理由,勝者ID,敗者ID,プロンプトNo,最大連続回答回数
10,10,GPT-2,さくら,ら,ラッパ,1678,○,○,らっぱ,○,,,,11,3
10,11,GPT-2,ラッパ,ぱ,パンダ,2083,○,○,ぱんだ,○,,,,11,3
10,12,GPT-2,パンダ,だ,だるま,1624,○,○,だるま,○,,,,11,3
10,13,GPT-1,だるま,ま,マグロ,1778,○,○,まぐろ,○,,,,11,3
10,14,GPT-1,マグロ,ろ,ロケット,1849,○,○,ろけっと,○,,,,11,3
10,15,GPT-1,ロケット,と,時計,8713,○,○,とけい,○,,,,11,3
10,16,GPT-2,時計,い,いす,1325,○,○,いす,○,,,,11,3
10,17,GPT-2,いす,す,すずめ,1559,○,○,すずめ,○,,,,11,3
10,18,GPT-2,すずめ,め,めがね,1314,○,○,めがね,○,,,,11,3
10,19,GPT-1,めがね,ね,ねこ,1644,○,○,ねこ,○,,,,11,3
10,20,GPT-1,ねこ,こ,こたつ,1559,○,○,こたつ,○,,,,11,3
10,21,GPT-1,こたつ,つ,つくえ,1472,○,○,つくえ,○,,,,11,3
10,22,GPT-2,つくえ,え,えんぴつ,1937,○,○,えんぴつ,○,,,,11,3
10,23,GPT-2,えんぴつ,つ,つばき,1535,○,○,つばき,○,,,,11,3
10,24,GPT-2,つばき,き,きつね,1572,○,○,きつね,○,,,,11,3
10,25,GPT-1,きつね,ね,ねぎ,1382,○,○,ねぎ,○,,,,11,3
10,26,GPT-1,ねぎ,ぎ,銀行,1787,○,○,ぎんこう,○,,,,11,3
10,27,GPT-1,銀行,う,うさぎ,2146,○,○,うさぎ,○,,,,11,3
10,28,GPT-2,うさぎ,ぎ,ギター,1376,○,○,ぎたー,○,,,,11,3
10,29,GPT-2,ギター,あ,朝,1623,○,○,あさ,○,,,,11,3
10,30,GPT-2,朝,さ,さかな,1509,○,○,さかな,○,,,,11,3
10,31,GPT-1,さかな,な,なす,1741,○,○,なす,○,,,,11,3
10,32,GPT-1,なす,す,すずり,1282,○,○,すずり,○,,,,11,3
10,33,GPT-1,すずり,り,理科,2525,○,○,りか,○,,,,11,3
10,34,GPT-2,理科,か,かめ,2273,○,○,かめ,○,,,,11,3
10,35,GPT-2,かめ,め,めだか,1217,○,○,めだか,○,,,,11,3
10,36,GPT-2,めだか,か,かき,3706,○,○,かき,○,,,,11,3
10,37,GPT-1,かき,き,きのこ,1287,○,○,きのこ,○,,,,11,3
10,38,GPT-1,きのこ,こ,こま,1517,○,○,こま,○,,,,11,3
10,39,GPT-1,こま,ま,まつり,1144,○,○,まつり,○,,,,11,3
10,40,GPT-2,まつり,り,料理,1854,○,○,りょうり,○,,,,11,3
10,41,GPT-2,料理,り,陸地,3622,○,○,りくち,○,,,,11,3
10,42,GPT-2,陸地,ち,地図,2179,○,○,ちず,○,,,,11,3
10,43,GPT-1,地図,ず,図工,2288,○,○,ずこう,○,,,,11,3
10,44,GPT-1,図工,う,馬,1951,○,○,うま,○,,,,11,3
10,45,GPT-1,馬,ま,まつぼっくり,2902,○,○,まつぼっくり,○,,,,11,3
10,46,GPT-2,まつぼっくり,り,りんどう,2433,○,○,りんどう,○,,,,11,3
10,47,GPT-2,りんどう,う,うちわ,1424,○,○,うちわ,○,,,,11,3
10,48,GPT-2,うちわ,わ,わさび,1283,○,○,わさび,○,,,,11,3
10,49,GPT-1,わさび,び,ビール,1363,○,○,びーる,○,,,,11,3
10,50,GPT-1,ビール,る,留守,1448,○,○,るす,○,,,,11,3
10,51,GPT-1,留守,す,すし,1958,○,○,すし,○,,,,11,3
10,52,GPT-2,すし,し,しお,1729,○,○,しお,○,,,,11,3
10,53,GPT-2,しお,お,おちゃ,1856,○,×,,×,辞書外,GPT-1,GPT-2,11,3
11,1,GPT-1,しりとり,り,りんご,1554,○,○,りんご,○,,,,11,3
11,2,GPT-1,りんご,ご,ごま,1321,○,○,ごま,○,,,,11,3
11,3,GPT-1,ごま,ま,まくら,1243,○,○,まくら,○,,,,11,3
11,4,GPT-2,まくら,ら,ラジオ,2040,○,○,らじお,○,,,,11,3
11,5,GPT-2,ラジオ,お,おにぎり,1793,○,○,おにぎり,○,,,,11,3
11,6,GPT-2,おにぎり,り,リス,1234,○,○,りす,○,,,,11,3
11,7,GPT-1,リス,す,すいか,1518,○,○,すいか,○,,,,11,3
11,8,GPT-1,すいか,か,かさ,1260,○,○,かさ,○,,,,11,3
11,9,GPT-1,かさ,さ,さくら,1673,○,○,さくら,○,,,,11,3
11,10,GPT-2,さくら,ら,ラッパ,1337,○,○,らっぱ,○,,,,11,3
11,11,GPT-2,ラッパ,ぱ,ぱんつ,2245,○,○,ぱんつ,○,,,,11,3
11,12,GPT-2,ぱんつ,つ,つくえ,1788,○,○,つくえ,○,,,,11,3
11,13,GPT-1,つくえ,え,えんぴつ,1406,○,○,えんぴつ,○,,,,11,3
11,14,GPT-1,えんぴつ,つ,つばき,1385,○,○,つばき,○,,,,11,3
11,15,GPT-2,つばき,き,きつね,1747,○,○,きつね,○,,,,11,3
11,16,GPT-2,きつね,ね,ねこ,2074,○,○,ねこ,○,,,,11,3
11,17,GPT-2,ねこ,こ,こま,1360,○,○,こま,○,,,,11,3
11,18,GPT-1,こま,ま,まぐろ,1659,○,○,まぐろ,○,,,,11,3
11,19,GPT-1,まぐろ,ろ,ろうそく,1993,○,○,ろうそく,○,,,,11,3
11,20,GPT-1,ろうそく,く,くじら,1279,○,○,くじら,○,,,,11,3
11,21,GPT-2,くじら,ら,らくだ,1545,○,○,らくだ,○,,,,11,3
11,22,GPT-2,らくだ,だ,だるま,1185,○,○,だるま,○,,,,11,3
11,23,GPT-2,だるま,ま,まつり,1807,○,○,まつり,○,,,,11,3
11,24,GPT-1,まつり,り,料理,1818,○,○,りょうり,○,,,,11,3
11,25,GPT-1,料理,り,理科,1316,○,○,りか,○,,,,11,3
11,26,GPT-1,理科,か,カメラ,1734,○,○,かめら,○,,,,11,3
11,27,GPT-2,カメラ,ら,ランプ,2257,○,○,らんぷ,○,,,,11,3
11,28,GPT-2,ランプ,ぷ,プール,1711,○,○,ぷーる,○,,,,11,3
11,29,GPT-2,プール,る,るす,1703,○,○,るす,○,,,,11,3
11,30,GPT-1,るす,す,すずめ,1398,○,○,すずめ,○,,,,11,3
11,31,GPT-1,すずめ,め,めがね,1296,○,○,めがね,○,,,,11,3
11,32,GPT-1,めがね,ね,ねずみ,1259,○,○,ねずみ,○,,,,11,3
11,33,GPT-2,ねずみ,み,みず,2252,○,○,みず,○,,,,11,3
11,34,GPT-2,みず,ず,図工,1689,○,○,ずこう,○,,,,11,3
11,35,GPT-2,図工,う,うさぎ,1307,○,○,うさぎ,○,,,,11,3
11,36,GPT-1,うさぎ,ぎ,銀河,1375,○,○,ぎんが,○,,,,11,3
11,37,GPT-1,銀河,が,がく,1469,○,○,がく,○,,,,11,3
11,38,GPT-1,がく,く,くつ,1423,○,○,くつ,○,,,,11,3
11,39,GPT-2,くつ,つ,つみき,1544,○,×,,×,辞書外,GPT-1,GPT-2,11,3
12,1,GPT-1,しりとり,り,りんご,1339,○,○,りんご,○,,,,11,3
12,2,GPT-1,りんご,ご,ゴルフ,1849,○,○,ごるふ,○,,,,11,3
12,3,GPT-2,ゴルフ,ふ,船,1442,○,○,ふな,○,,,,11,3
12,4,GPT-2,船,な,夏,1557,○,○,なつ,○,,,,11,3
12,5,GPT-2,夏,つ,月,1370,○,○,つき,○,,,,11,3
12,6,GPT-1,月,き,きつね,2320,○,○,きつね,○,,,,11,3
12,7,GPT-1,きつね,ね,猫,1840,○,○,ねこ,○,,,,11,3
12,8,GPT-1,猫,こ,こたつ,1403,○,○,こたつ,○,,,,11,3
12,9,GPT-2,こたつ,つ,つくえ,1272,○,○,つくえ,○,,,,11,3
12,10,GPT-2,つくえ,え,鉛筆,1528,○,○,えんぴつ,○,,,,11,3
12,11,GPT-2,鉛筆,つ,椿,1791,○,○,つばき,○,,,,11,3
12,12,GPT-1,椿,き,機械,1607,○,○,きかい,○,,,,11,3
12,13,GPT-1,機械,い,椅子,1564,○,○,いす,○,,,,11,3
12,14,GPT-2,椅子,す,スイカ,1700,○,○,すいか,○,,,,11,3
12,15,GPT-2,スイカ,か,カメラ,1417,○,○,かめら,○,,,,11,3
12,16,GPT-1,カメラ,ら,ラジオ,1357,○,○,らじお,○,,,,11,3
12,17,GPT-1,ラジオ,お,おにぎり,1458,○,○,おにぎり,○,,,,11,3
12,18,GPT-1,おにぎり,り,りす,1812,○,○,りす,○,,,,11,3
12,19,GPT-2,りす,す,すずめ,2579,○,○,すずめ,○,,,,11,3
12,20,GPT-2,すずめ,め,めがね,1791,○,○,めがね,○,,,,11,3
12,21,GPT-2,めがね,ね,ねずみ,2144,○,○,ねずみ,○,,,,11,3
12,22,GPT-1,ねずみ,み,水,1514,○,○,みず,○,,,,11,3
12,23,GPT-1,水,ず,図工,1437,○,○,ずこう,○,,,,11,3
12,24,GPT-1,図工,う,海,8896,○,○,うみ,○,,,,11,3
12,25,GPT-2,海,み,水,1752,○,○,みず,×,既出単語,GPT-1,GPT-2,11,3
13,1,GPT-1,しりとり,り,りんご,1341,○,○,りんご,○,,,,11,3
13,2,GPT-1,りんご,ご,ごま,1208,○,○,ごま,○,,,,11,3
13,3,GPT-1,ごま,ま,まくら,1463,○,○,まくら,○,,,,11,3
13,4,GPT-2,まくら,ら,ラッパ,1367,○,○,らっぱ,○,,,,11,3
13,5,GPT-2,ラッパ,ぱ,パセリ,2043,○,○,ぱせり,○,,,,11,3
13,6,GPT-1,パセリ,り,リス,1397,○,○,りす,○,,,,11,3
13,7,GPT-1,リス,す,スイカ,1209,○,○,すいか,○,,,,11,3
13,8,GPT-1,スイカ,か,カメラ,1438,○,○,かめら,○,,,,11,3
13,9,GPT-2,カメラ,ら,ラジオ,1807,○,○,らじお,○,,,,11,3
13,10,GPT-2,ラジオ,お,おにぎり,1434,○,○,おにぎり,○,,,,11,3
13,11,GPT-1,おにぎり,り,理科,1491,○,○,りか,○,,,,11,3
13,12,GPT-1,理科,か,柿,1498,○,○,かき,○,,,,11,3
13,13,GPT-1,柿,き,きのこ,2148,○,○,きのこ,○,,,,11,3
13,14,GPT-2,きのこ,こ,こたつ,2056,○,○,こたつ,○,,,,11,3
13,15,GPT-2,こたつ,つ,つみき,1867,○,×,,×,辞書外,GPT-1,GPT-2,11,3
14,1,GPT-1,しりとり,り,りんご,1141,○,○,りんご,○,,,,11,3
14,2,GPT-1,りんご,ご,ごま,1505,○,○,ごま,○,,,,11,3
14,3,GPT-1,ごま,ま,まくら,1433,○,○,まくら,○,,,,11,3
14,4,GPT-2,まくら,ら,ラッパ,1376,○,○,らっぱ,○,,,,11,3
14,5,GPT-1,ラッパ,ぱ,パスタ,2050,○,○,ぱすた,○,,,,11,3
14,6,GPT-1,パスタ,た,たぬき,1580,○,○,たぬき,○,,,,11,3
14,7,GPT-1,たぬき,き,きつね,964,○,○,きつね,○,,,,11,3
14,8,GPT-2,きつね,ね,ねこ,1190,○,○,ねこ,○,,,,11,3
14,9,GPT-2,ねこ,こ,こあら,1486,○,×,,×,辞書外,GPT-1,GPT-2,11,3
15,1,GPT-1,しりとり,り,りんご,1708,○,○,りんご,○,,,,11,3
15,2,GPT-1,りんご,ご,ごま,1544,○,○,ごま,○,,,,11,3
15,3,GPT-1,ごま,ま,まくら,1475,○,○,まくら,○,,,,11,3
15,4,GPT-2,まくら,ら,ラッパ,1367,○,○,らっぱ,○,,,,11,3
15,5,GPT-2,ラッパ,ぱ,パンダ,1150,○,○,ぱんだ,○,,,,11,3
15,6,GPT-2,パンダ,だ,台所,1854,○,○,だいどころ,○,,,,11,3
15,7,GPT-1,台所,ろ,ろうそく,1473,○,○,ろうそく,○,,,,11,3
15,8,GPT-1,ろうそく,く,くるま,1827,○,○,くるま,○,,,,11,3
15,9,GPT-1,くるま,ま,まぐろ,1298,○,○,まぐろ,○,,,,11,3
15,10,GPT-2,まぐろ,ろ,ろば,2231,○,○,ろば,○,,,,11,3
15,11,GPT-2,ろば,ば,バス,1563,○,○,ばす,○,,,,11,3
15,12,GPT-2,バス,す,すいか,2262,○,○,すいか,○,,,,11,3
15,13,GPT-1,すいか,か,カメラ,1883,○,○,かめら,○,,,,11,3
15,14,GPT-1,カメラ,ら,ラジオ,1521,○,○,らじお,○,,,,11,3
15,15,GPT-1,ラジオ,お,おにぎり,1326,○,○,おにぎり,○,,,,11,3
15,16,GPT-2,おにぎり,り,リス,2114,○,○,りす,○,,,,11,3
15,17,GPT-2,リス,す,すずめ,1645,○,○,すずめ,○,,,,11,3
15,18,GPT-2,すずめ,め,めがね,1223,○,○,めがね,○,,,,11,3
15,19,GPT-1,めがね,ね,ねこ,1639,○,○,ねこ,○,,,,11,3
15,20,GPT-1,ねこ,こ,こたつ,1295,○,○,こたつ,○,,,,11,3
15,21,GPT-1,こたつ,つ,つみき,2360,○,×,,×,辞書外,GPT-2,GPT-1,11,3
16,1,GPT-1,しりとり,り,りんご,2517,○,○,りんご,○,,,,11,3
16,2,GPT-1,りんご,ご,ごま,2095,○,○,ごま,○,,,,11,3
16,3,GPT-1,ごま,ま,まくら,1701,○,○,まくら,○,,,,11,3
16,4,GPT-2,まくら,ら,ラジオ,1585,○,○,らじお,○,,,,11,3
16,5,GPT-2,ラジオ,お,おにぎり,1066,○,○,おにぎり,○,,,,11,3
16,6,GPT-2,おにぎり,り,リス,1611,○,○,りす,○,,,,11,3
16,7,GPT-1,リス,す,スイカ,1948,○,○,すいか,○,,,,11,3
16,8,GPT-1,スイカ,か,カメラ,1558,○,○,かめら,○,,,,11,3
16,9,GPT-1,カメラ,ら,ランドセル,1955,○,○,らんどせる,○,,,,11,3
16,10,GPT-2,ランドセル,る,ルビー,1276,○,○,るびー,○,,,,11,3
16,11,GPT-2,ルビー,い,いす,1509,○,○,いす,○,,,,11,3
16,12,GPT-2,いす,す,すずめ,1213,○,○,すずめ,○,,,,11,3
16,13,GPT-1,すずめ,め,めがね,1178,○,○,めがね,○,,,,11,3
16,14,GPT-1,めがね,ね,ねこ,1751,○,○,ねこ,○,,,,11,3
16,15,GPT-1,ねこ,こ,こたつ,1365,○,○,こたつ,○,,,,11,3
16,16,GPT-2,こたつ,つ,つみき,1354,○,×,,×,辞書外,GPT-1,GPT-2,11,3
17,1,GPT-1,しりとり,り,りんご,1161,○,○,りんご,○,,,,11,3
17,2,GPT-1,りんご,ご,ゴリラ,1547,○,○,ごりら,○,,,,11,3
17,3,GPT-1,ゴリラ,ら,ラジオ,1170,○,○,らじお,○,,,,11,3
17,4,GPT-2,ラジオ,お,おにぎり,11277,○,○,おにぎり,○,,,,11,3
17,5,GPT-2,おにぎり,り,リス,1415,○,○,りす,○,,,,11,3
17,6,GPT-2,リス,す,スイカ,1821,○,○,すいか,○,,,,11,3
17,7,GPT-1,スイカ,か,カメラ,4304,○,○,かめら,○,,,,11,3
17,8,GPT-1,カメラ,ら,ラッパ,1473,○,○,らっぱ,○,,,,11,3
17,9,GPT-1,ラッパ,ぱ,パンダ,2084,○,○,ぱんだ,○,,,,11,3
17,10,GPT-2,パンダ,だ,台所,1892,○,○,だいどころ,○,,,,11,3
17,11,GPT-2,台所,ろ,ロケット,1708,○,○,ろけっと,○,,,,11,3
17,12,GPT-2,ロケット,と,時計,1184,○,○,とけい,○,,,,11,3
17,13,GPT-1,時計,い,椅子,1792,○,○,いす,○,,,,11,3
17,14,GPT-1,椅子,す,すずめ,1702,○,○,すずめ,○,,,,11,3
17,15,GPT-1,すずめ,め,めがね,1716,○,○,めがね,○,,,,11,3
17,16,GPT-2,めがね,ね,ねこ,1264,○,○,ねこ,○,,,,11,3
17,17,GPT-2,ねこ,こ,コップ,1819,○,○,こっぷ,○,,,,11,3
17,18,GPT-2,コップ,ぷ,プール,1395,○,○,ぷーる,○,,,,11,3
17,19,GPT-1,プール,る,ルビー,1228,○,○,るびー,○,,,,11,3
17,20,GPT-1,ルビー,い,いちご,2037,○,○,いちご,○,,,,11,3
17,21,GPT-2,いちご,ご,ごま,2078,○,○,ごま,○,,,,11,3
17,22,GPT-2,ごま,ま,まくら,1449,○,○,まくら,○,,,,11,3
17,23,GPT-2,まくら,ら,ランプ,1944,○,○,らんぷ,○,,,,11,3
17,24,GPT-1,ランプ,ぷ,プラモデル,1870,○,○,ぷらもでる,○,,,,11,3
17,25,GPT-1,プラモデル,る,ルーレット,1484,○,○,るーれっと,○,,,,11,3
17,26,GPT-1,ルーレット,と,トマト,1947,○,○,とまと,○,,,,11,3
17,27,GPT-2,トマト,と,とびら,2095,○,○,とびら,○,,,,11,3
17,28,GPT-2,とびら,ら,ラクダ,1813,○,○,らくだ,○,,,,11,3
17,29,GPT-2,ラクダ,だ,だるま,1665,○,○,だるま,○,,,,11,3
17,30,GPT-1,だるま,ま,まつり,1328,○,○,まつり,○,,,,11,3
17,31,GPT-1,まつり,り,料理,2780,○,○,りょうり,○,,,,11,3
17,32,GPT-1,料理,り,理科,1840,○,○,りか,○,,,,11,3
17,33,GPT-2,理科,か,鏡,1776,○,○,かがみ,○,,,,11,3
17,34,GPT-2,鏡,み,水,1437,○,○,みず,○,,,,11,3
17,35,GPT-2,水,ず,図工,1325,○,○,ずこう,○,,,,11,3
17,36,GPT-1,図工,う,うさぎ,1857,○,○,うさぎ,○,,,,11,3
17,37,GPT-1,うさぎ,ぎ,ギター,1307,○,○,ぎたー,○,,,,11,3
17,38,GPT-1,ギター,あ,朝,2525,○,○,あさ,○,,,,11,3
17,39,GPT-2,朝,さ,さくら,1725,○,○,さくら,○,,,,11,3
17,40,GPT-2,さくら,ら,ラケット,2265,○,○,らけっと,○,,,,11,3
17,41,GPT-2,ラケット,と,鳥,1515,○,○,とり,○,,,,11,3
17,42,GPT-1,鳥,り,リズム,2486,○,○,りずむ,○,,,,11,3
17,43,GPT-1,リズム,む,虫,1364,○,○,むし,○,,,,11,3
17,44,GPT-2,虫,し,しいたけ,2163,○,○,しいたけ,○,,,,11,3
17,45,GPT-2,しいたけ,け,消しゴム,1833,×,×,,×,辞書外,GPT-1,GPT-2,11,3
18,1,GPT-1,しりとり,り,りんご,1705,○,○,りんご,○,,,,11,3
18,2,GPT-1,りんご,ご,ごま,1507,○,○,ごま,○,,,,11,3
18,3,GPT-1,ごま,ま,まくら,1454,○,○,まくら,○,,,,11,3
18,4,GPT-2,まくら,ら,ラッパ,1654,○,○,らっぱ,○,,,,11,3
18,5,GPT-2,ラッパ,ぱ,パンダ,1600,○,○,ぱんだ,○,,,,11,3
18,6,GPT-2,パンダ,だ,だるま,1568,○,○,だるま,○,,,,11,3
18,7,GPT-1,だるま,ま,まど,1803,○,○,まど,○,,,,11,3
18,8,GPT-1,まど,ど,ドア,8442,○,○,どあ,○,,,,11,3
18,9,GPT-1,ドア,あ,あさ,1228,○,○,あさ,○,,,,11,3
18,10,GPT-2,あさ,さ,さくら,1919,○,○,さくら,○,,,,11,3
18,11,GPT-2,さくら,ら,ラジオ,1185,○,○,らじお,○,,,,11,3
18,12,GPT-2,ラジオ,お,おちゃ,3565,○,×,,×,辞書外,GPT-1,GPT-2,11,3
19,1,GPT-1,しりとり,り,りんご,1359,○,○,りんご,○,,,,11,3
19,2,GPT-1,りんご,ご,ごま,1123,○,○,ごま,○,,,,11,3
19,3,GPT-1,ごま,ま,まくら,1019,○,○,まくら,○,,,,11,3
19,4,GPT-2,まくら,ら,らっぱ,2213,○,○,らっぱ,○,,,,11,3
19,5,GPT-2,らっぱ,ぱ,パンダ,1275,○,○,ぱんだ,○,,,,11,3
19,6,GPT-2,パンダ,だ,だるま,2551,○,○,だるま,○,,,,11,3
19,7,GPT-1,だるま,ま,まぐろ,1211,○,○,まぐろ,○,,,,11,3
19,8,GPT-1,まぐろ,ろ,ロケット,1587,○,○,ろけっと,○,,,,11,3
19,9,GPT-1,ロケット,と,時計,1313,○,○,とけい,○,,,,11,3
19,10,GPT-2,時計,い,いす,1163,○,○,いす,○,,,,11,3
19,11,GPT-2,いす,す,すいか,1549,○,○,すいか,○,,,,11,3
19,12,GPT-2,すいか,か,かさ,1714,○,○,かさ,○,,,,11,3
19,13,GPT-1,かさ,さ,さくら,1667,○,○,さくら,○,,,,11,3
19,14,GPT-1,さくら,ら,らくだ,1824,○,○,らくだ,○,,,,11,3
19,15,GPT-1,らくだ,だ,大学,1982,○,○,だいがく,○,,,,11,3
19,16,GPT-2,大学,く,くじら,1660,○,○,くじら,○,,,,11,3
19,17,GPT-2,くじら,ら,ラジオ,1400,○,○,らじお,○,,,,11,3
19,18,GPT-2,ラジオ,お,おにぎり,2634,○,○,おにぎり,○,,,,11,3
19,19,GPT-1,おにぎり,り,リス,2317,○,○,りす,○,,,,11,3
19,20,GPT-1,リス,す,すずめ,1630,○,○,すずめ,○,,,,11,3
19,21,GPT-2,すずめ,め,めだか,1893,○,○,めだか,○,,,,11,3
19,22,GPT-2,めだか,か,カメラ,1890,○,○,かめら,○,,,,11,3
19,23,GPT-2,カメラ,ら,ランプ,1948,○,○,らんぷ,○,,,,11,3
19,24,GPT-1,ランプ,ぷ,プール,1528,○,○,ぷーる,○,,,,11,3
19,25,GPT-1,プール,る,留守,1522,○,○,るす,○,,,,11,3
19,26,GPT-1,留守,す,すみれ,1799,○,○,すみれ,○,,,,11,3
19,27,GPT-2,すみれ,れ,れんげ,1373,○,○,れんげ,○,,,,11,3
19,28,GPT-2,れんげ,げ,ゲーム,32945,○,○,げーむ,○,,,,11,3
19,29,GPT-1,ゲーム,む,むし,1688,○,○,むし,○,,,,11,3
19,30,GPT-1,むし,し,しお,1540,○,○,しお,○,,,,11,3
19,31,GPT-2,しお,お,お茶,1584,○,×,,×,辞書外,GPT-1,GPT-2,11,3
20,1,GPT-1,しりとり,り,りんご,1285,○,○,りんご,○,,,,11,3
20,2,GPT-1,りんご,ご,ごま,1740,○,○,ごま,○,,,,11,3
20,3,GPT-1,ごま,ま,まくら,1271,○,○,まくら,○,,,,11,3
20,4,GPT-2,まくら,ら,ラジオ,1259,○,○,らじお,○,,,,11,3
20,5,GPT-2,ラジオ,お,おにぎり,1947,○,○,おにぎり,○,,,,11,3
20,6,GPT-2,おにぎり,り,リス,1459,○,○,りす,○,,,,11,3
20,7,GPT-1,リス,す,すいか,7732,○,○,すいか,○,,,,11,3
20,8,GPT-1,すいか,か,かさ,1473,○,○,かさ,○,,,,11,3
20,9,GPT-1,かさ,さ,さくら,1421,○,○,さくら,○,,,,11,3
20,10,GPT-2,さくら,ら,ラッパ,1441,○,○,らっぱ,○,,,,11,3
20,11,GPT-2,ラッパ,ぱ,パンダ,1521,○,○,ぱんだ,○,,,,11,3
20,12,GPT-2,パンダ,だ,だるま,1584,○,○,だるま,○,,,,11,3
20,13,GPT-1,だるま,ま,マグカップ,1665,○,×,,×,辞書外,GPT-2,GPT-1,11,3
21,1,GPT-1,しりとり,り,りんご,1649,○,○,りんご,○,,,,11,3
21,2,GPT-1,りんご,ご,ごま,1279,○,○,ごま,○,,,,11,3
21,3,GPT-1,ごま,ま,まくら,1475,○,○,まくら,○,,,,11,3
21,4,GPT-2,まくら,ら,ラッパ,1393,○,○,らっぱ,○,,,,11,3
21,5,GPT-2,ラッパ,ぱ,パンダ,1338,○,○,ぱんだ,○,,,,11,3
21,6,GPT-2,パンダ,だ,だるま,1965,○,○,だるま,○,,,,11,3
21,7,GPT-1,だるま,ま,まつり,1431,○,○,まつり,○,,,,11,3
21,8,GPT-1,まつり,り,りす,1759,○,○,りす,○,,,,11,3
21,9,GPT-1,りす,す,すいか,1305,○,○,すいか,○,,,,11,3
21,10,GPT-2,すいか,か,かさ,1024,○,○,かさ,○,,,,11,3
21,11,GPT-2,かさ,さ,さくら,1545,○,○,さくら,○,,,,11,3
21,12,GPT-2,さくら,ら,ラジオ,1178,○,○,らじお,○,,,,11,3
21,13,GPT-1,ラジオ,お,おにぎり,1577,○,○,おにぎり,○,,,,11,3
21,14,GPT-1,おにぎり,り,理科,1878,○,○,りか,○,,,,11,3
21,15,GPT-1,理科,か,かき,2009,○,○,かき,○,,,,11,3
21,16,GPT-2,かき,き,きつね,2038,○,○,きつね,○,,,,11,3
21,17,GPT-2,きつね,ね,ねこ,1612,○,○,ねこ,○,,,,11,3
21,18,GPT-1,ねこ,こ,こたつ,1254,○,○,こたつ,○,,,,11,3
21,19,GPT-1,こたつ,つ,つくえ,1501,○,○,つくえ,○,,,,11,3
21,20,GPT-1,つくえ,え,えんぴつ,1454,○,○,えんぴつ,○,,,,11,3
21,21,GPT-2,えんぴつ,つ,つばき,1672,○,○,つばき,○,,,,11,3
21,22,GPT-2,つばき,き,きのこ,1621,○,○,きのこ,○,,,,11,3
21,23,GPT-2,きのこ,こ,コップ,1533,○,○,こっぷ,○,,,,11,3
21,24,GPT-1,コップ,ぷ,プール,1780,○,○,ぷーる,○,,,,11,3
21,25,GPT-1,プール,る,るす,1708,○,○,るす,○,,,,11,3
21,26,GPT-1,るす,す,すずめ,1124,○,○,すずめ,○,,,,11,3
21,27,GPT-2,すずめ,め,めだか,1275,○,○,めだか,○,,,,11,3
21,28,GPT-2,めだか,か,カメラ,1926,○,○,かめら,○,,,,11,3
21,29,GPT-2,カメラ,ら,らくだ,1547,○,○,らくだ,○,,,,11,3
21,30,GPT-1,らくだ,だ,大地,1674,○,○,だいち,○,,,,11,3
21,31,GPT-1,大地,ち,地図,2028,○,○,ちず,○,,,,11,3
21,32,GPT-1,地図,ず,図工,1947,○,○,ずこう,○,,,,11,3
21,33,GPT-2,図工,う,うさぎ,1655,○,○,うさぎ,○,,,,11,3
21,34,GPT-2,うさぎ,ぎ,銀河,1989,○,○,ぎんが,○,,,,11,3
21,35,GPT-2,銀河,が,蛾,2283,○,○,が,○,,,,11,3
21,36,GPT-1,蛾,が,ガラス,1587,○,○,がらす,○,,,,11,3
21,37,GPT-1,ガラス,す,すし,1510,○,○,すし,○,,,,11,3
21,38,GPT-1,すし,し,しまうま,1605,○,○,しまうま,○,,,,11,3
21,39,GPT-2,しまうま,ま,まど,1418,○,○,まど,○,,,,11,3
21,40,GPT-2,まど,ど,道路,2098,○,○,どうろ,○,,,,11,3
21,41,GPT-2,道路,ろ,ロケット,2608,○,○,ろけっと,○,,,,11,3
21,42,GPT-1,ロケット,と,時計,1389,○,○,とけい,○,,,,11,3
21,43,GPT-1,時計,い,いす,1441,○,○,いす,○,,,,11,3
21,44,GPT-1,いす,す,すみれ,1949,○,○,すみれ,○,,,,11,3
21,45,GPT-2,すみれ,れ,れんが,1729,○,○,れんが,○,,,,11,3
21,46,GPT-2,れんが,が,がくぶち,1670,○,×,,×,辞書外,GPT-1,GPT-2,11,3
22,1,GPT-1,しりとり,り,りんご,1305,○,○,りんご,○,,,,11,3
22,2,GPT-1,りんご,ご,ゴリラ,1379,○,○,ごりら,○,,,,11,3
22,3,GPT-1,ゴリラ,ら,ラジオ,1253,○,○,らじお,○,,,,11,3
22,4,GPT-2,ラジオ,お,音楽,1513,○,○,おんがく,○,,,,11,3
22,5,GPT-2,音楽,く,車,1591,○,○,くるま,○,,,,11,3
22,6,GPT-2,車,ま,まくら,1537,○,○,まくら,○,,,,11,3
22,7,GPT-1,まくら,ら,ラッパ,1311,○,○,らっぱ,○,,,,11,3
22,8,GPT-1,ラッパ,ぱ,パンダ,1348,○,○,ぱんだ,○,,,,11,3
22,9,GPT-1,パンダ,だ,台所,1625,○,○,だいどころ,○,,,,11,3
22,10,GPT-2,台所,ろ,ろうそく,1321,○,○,ろうそく,○,,,,11,3
22,11,GPT-2,ろうそく,く,くじら,1395,○,○,くじら,○,,,,11,3
22,12,GPT-1,くじら,ら,らくだ,1784,○,○,らくだ,○,,,,11,3
