ゲームID,ターン,プレイヤーID,前の単語,要求文字,回答,応答時間_ms,語頭判定,辞書判定,読み,判定,終了理由,勝者ID,敗者ID,プロンプトNo,最大連続回答回数
15,35,GPT-1,すずめ,め,めだか,1660,○,○,めだか,○,,,,11,1
15,36,GPT-2,めだか,か,かもめ,2062,○,○,かもめ,○,,,,11,1
15,37,GPT-1,かもめ,め,めがね,1304,○,○,めがね,○,,,,11,1
15,38,GPT-2,めがね,ね,ねずみ,2306,○,○,ねずみ,○,,,,11,1
15,39,GPT-1,ねずみ,み,みかん,1233,○,○,みかん,×,「ん」で終了,GPT-2,GPT-1,11,1
16,1,GPT-1,しりとり,り,りんご,1320,○,○,りんご,○,,,,11,1
16,2,GPT-2,りんご,ご,ごま,1221,○,○,ごま,○,,,,11,1
16,3,GPT-1,ごま,ま,まくら,1433,○,○,まくら,○,,,,11,1
16,4,GPT-2,まくら,ら,ラジオ,1593,○,○,らじお,○,,,,11,1
16,5,GPT-1,ラジオ,お,おにぎり,1470,○,○,おにぎり,○,,,,11,1
16,6,GPT-2,おにぎり,り,りす,1467,○,○,りす,○,,,,11,1
16,7,GPT-1,りす,す,すいか,1077,○,○,すいか,○,,,,11,1
16,8,GPT-2,すいか,か,かめ,1432,○,○,かめ,○,,,,11,1
16,9,GPT-1,かめ,め,めだか,1806,○,○,めだか,○,,,,11,1
16,10,GPT-2,めだか,か,カーテン,1478,○,○,かーてん,×,「ん」で終了,GPT-1,GPT-2,11,1
17,1,GPT-1,しりとり,り,りんご,1606,○,○,りんご,○,,,,11,1
17,2,GPT-2,りんご,ご,ごま,1353,○,○,ごま,○,,,,11,1
17,3,GPT-1,ごま,ま,まくら,945,○,○,まくら,○,,,,11,1
17,4,GPT-2,まくら,ら,ラジオ,1554,○,○,らじお,○,,,,11,1
17,5,GPT-1,ラジオ,お,おにぎり,1264,○,○,おにぎり,○,,,,11,1
17,6,GPT-2,おにぎり,り,りす,1046,○,○,りす,○,,,,11,1
17,7,GPT-1,りす,す,すいか,1325,○,○,すいか,○,,,,11,1
17,8,GPT-2,すいか,か,かさ,1446,○,○,かさ,○,,,,11,1
17,9,GPT-1,かさ,さ,さくら,1870,○,○,さくら,○,,,,11,1
17,10,GPT-2,さくら,ら,らっぱ,2233,○,○,らっぱ,○,,,,11,1
17,11,GPT-1,らっぱ,ぱ,パンダ,1244,○,○,ぱんだ,○,,,,11,1
17,12,GPT-2,パンダ,だ,大学,1482,○,○,だいがく,○,,,,11,1
17,13,GPT-1,大学,く,くじら,1544,○,○,くじら,○,,,,11,1
17,14,GPT-2,くじら,ら,らくだ,1667,○,○,らくだ,○,,,,11,1
17,15,GPT-1,らくだ,だ,だるま,1257,○,○,だるま,○,,,,11,1
17,16,GPT-2,だるま,ま,まつり,1645,○,○,まつり,○,,,,11,1
17,17,GPT-1,まつり,り,料理,1786,○,○,りょうり,○,,,,11,1
17,18,GPT-2,料理,り,理科,2200,○,○,りか,○,,,,11,1
17,19,GPT-1,理科,か,鏡,1399,○,○,かがみ,○,,,,11,1
17,20,GPT-2,鏡,み,ミカン,1253,○,○,みかん,×,「ん」で終了,GPT-1,GPT-2,11,1
18,1,GPT-1,しりとり,り,りんご,1510,○,○,りんご,○,,,,11,1
18,2,GPT-2,りんご,ご,ごま,1722,○,○,ごま,○,,,,11,1
18,3,GPT-1,ごま,ま,まくら,1377,○,○,まくら,○,,,,11,1
18,4,GPT-2,まくら,ら,ラッパ,1606,○,○,らっぱ,○,,,,11,1
18,5,GPT-1,ラッパ,ぱ,パンダ,2153,○,○,ぱんだ,○,,,,11,1
18,6,GPT-2,パンダ,だ,だるま,1834,○,○,だるま,○,,,,11,1
18,7,GPT-1,だるま,ま,まつり,1490,○,○,まつり,○,,,,11,1
18,8,GPT-2,まつり,り,りす,2491,○,○,りす,○,,,,11,1
18,9,GPT-1,りす,す,すみれ,1452,○,○,すみれ,○,,,,11,1
18,10,GPT-2,すみれ,れ,冷蔵庫,1774,×,×,,×,辞書外,GPT-1,GPT-2,11,1
19,1,GPT-1,しりとり,り,りんご,1814,○,○,りんご,○,,,,11,1
19,2,GPT-2,りんご,ご,ごま,1416,○,○,ごま,○,,,,11,1
19,3,GPT-1,ごま,ま,まくら,1232,○,○,まくら,○,,,,11,1
19,4,GPT-2,まくら,ら,ラジオ,1516,○,○,らじお,○,,,,11,1
19,5,GPT-1,ラジオ,お,おにぎり,1459,○,○,おにぎり,○,,,,11,1
19,6,GPT-2,おにぎり,り,リス,1570,○,○,りす,○,,,,11,1
19,7,GPT-1,リス,す,スイカ,2518,○,○,すいか,○,,,,11,1
19,8,GPT-2,スイカ,か,カメラ,1375,○,○,かめら,○,,,,11,1
19,9,GPT-1,カメラ,ら,"ラッパ (Annotation: user asks one noun starting with ""ら"" and not ending with ん. ""ラッパ"" is a Japanese noun, not ending with ん.)",2054,○,×,,×,辞書外,GPT-2,GPT-1,11,1
20,1,GPT-1,しりとり,り,りんご,1654,○,○,りんご,○,,,,11,1
20,2,GPT-2,りんご,ご,ごま,1370,○,○,ごま,○,,,,11,1
20,3,GPT-1,ごま,ま,マイク,1429,○,○,まいく,○,,,,11,1
20,4,GPT-2,マイク,く,くじら,1533,○,○,くじら,○,,,,11,1
20,5,GPT-1,くじら,ら,ラジオ,1325,○,○,らじお,○,,,,11,1
20,6,GPT-2,ラジオ,お,おにぎり,1720,○,○,おにぎり,○,,,,11,1
20,7,GPT-1,おにぎり,り,リス,1176,○,○,りす,○,,,,11,1
20,8,GPT-2,リス,す,スイカ,1559,○,○,すいか,○,,,,11,1
20,9,GPT-1,スイカ,か,カメラ,3794,○,○,かめら,○,,,,11,1
20,10,GPT-2,カメラ,ら,ラッパ,1205,○,○,らっぱ,○,,,,11,1
20,11,GPT-1,ラッパ,ぱ,パンダ,1609,○,○,ぱんだ,○,,,,11,1
20,12,GPT-2,パンダ,だ,だるま,1704,○,○,だるま,○,,,,11,1
20,13,GPT-1,だるま,ま,まくら,1272,○,○,まくら,○,,,,11,1
20,14,GPT-2,まくら,ら,らくだ,1726,○,○,らくだ,○,,,,11,1
20,15,GPT-1,らくだ,だ,大根,1056,○,○,だいこん,×,「ん」で終了,GPT-2,GPT-1,11,1
21,1,GPT-1,しりとり,り,りんご,1173,○,○,りんご,○,,,,11,1
21,2,GPT-2,りんご,ご,ごま,1398,○,○,ごま,○,,,,11,1
21,3,GPT-1,ごま,ま,まくら,1329,○,○,まくら,○,,,,11,1
21,4,GPT-2,まくら,ら,ラッパ,1867,○,○,らっぱ,○,,,,11,1
21,5,GPT-1,ラッパ,ぱ,パンダ,1872,○,○,ぱんだ,○,,,,11,1
21,6,GPT-2,パンダ,だ,台所,1645,○,○,だいどころ,○,,,,11,1
21,7,GPT-1,台所,ろ,ろうそく,1336,○,○,ろうそく,○,,,,11,1
21,8,GPT-2,ろうそく,く,くじら,1206,○,○,くじら,○,,,,11,1
21,9,GPT-1,くじら,ら,ラジオ,1261,○,○,らじお,○,,,,11,1
21,10,GPT-2,ラジオ,お,おにぎり,1408,○,○,おにぎり,○,,,,11,1
21,11,GPT-1,おにぎり,り,りす,1137,○,○,りす,○,,,,11,1
21,12,GPT-2,りす,す,すいか,1787,○,○,すいか,○,,,,11,1
21,13,GPT-1,すいか,か,かめ,1512,○,○,かめ,○,,,,11,1
21,14,GPT-2,かめ,め,めがね,987,○,○,めがね,○,,,,11,1
21,15,GPT-1,めがね,ね,ねずみ,2016,○,○,ねずみ,○,,,,11,1
21,16,GPT-2,ねずみ,み,みず,2031,○,○,みず,○,,,,11,1
21,17,GPT-1,みず,ず,図工,1834,○,○,ずこう,○,,,,11,1
21,18,GPT-2,図工,う,海,1829,○,○,うみ,○,,,,11,1
21,19,GPT-1,海,み,みずうみ,2119,○,○,みずうみ,○,,,,11,1
21,20,GPT-2,みずうみ,み,みみ,1745,○,○,みみ,○,,,,11,1
21,21,GPT-1,みみ,み,みそ,3190,○,○,みそ,○,,,,11,1
21,22,GPT-2,みそ,そ,そら,1466,○,○,そら,○,,,,11,1
21,23,GPT-1,そら,ら,ラッコ,2051,○,○,らっこ,○,,,,11,1
21,24,GPT-2,ラッコ,こ,こたつ,1473,○,○,こたつ,○,,,,11,1
21,25,GPT-1,こたつ,つ,つくえ,1022,○,○,つくえ,○,,,,11,1
21,26,GPT-2,つくえ,え,えんぴつ,1887,○,○,えんぴつ,○,,,,11,1
21,27,GPT-1,えんぴつ,つ,つばき,1081,○,○,つばき,○,,,,11,1
21,28,GPT-2,つばき,き,きつね,3334,○,○,きつね,○,,,,11,1
21,29,GPT-1,きつね,ね,ねこ,1479,○,○,ねこ,○,,,,11,1
21,30,GPT-2,ねこ,こ,こま,1124,○,○,こま,○,,,,11,1
21,31,GPT-1,こま,ま,まくら,1123,○,○,まくら,×,既出単語,GPT-2,GPT-1,11,1
22,1,GPT-1,しりとり,り,りんご,972,○,○,りんご,○,,,,11,1
22,2,GPT-2,りんご,ご,ごま,1105,○,○,ごま,○,,,,11,1
22,3,GPT-1,ごま,ま,まくら,1470,○,○,まくら,○,,,,11,1
22,4,GPT-2,まくら,ら,ラッパ,1674,○,○,らっぱ,○,,,,11,1
22,5,GPT-1,ラッパ,ぱ,パンダ,2048,○,○,ぱんだ,○,,,,11,1
22,6,GPT-2,パンダ,だ,だるま,1916,○,○,だるま,○,,,,11,1
22,7,GPT-1,だるま,ま,まど,1702,○,○,まど,○,,,,11,1
22,8,GPT-2,まど,ど,どんぐり,1603,○,○,どんぐり,○,,,,11,1
22,9,GPT-1,どんぐり,り,りす,1649,○,○,りす,○,,,,11,1
22,10,GPT-2,りす,す,すいか,1828,○,○,すいか,○,,,,11,1
22,11,GPT-1,すいか,か,カメラ,1236,○,○,かめら,○,,,,11,1
22,12,GPT-2,カメラ,ら,ラジオ,1833,○,○,らじお,○,,,,11,1
22,13,GPT-1,ラジオ,お,おにぎり,1810,○,○,おにぎり,○,,,,11,1
22,14,GPT-2,おにぎり,り,料理,1876,○,○,りょうり,○,,,,11,1
22,15,GPT-1,料理,り,理科,2558,○,○,りか,○,,,,11,1
22,16,GPT-2,理科,か,火山,1844,○,○,かざん,×,「ん」で終了,GPT-1,GPT-2,11,1
23,1,GPT-1,しりとり,り,りんご,1127,○,○,りんご,○,,,,11,1
23,2,GPT-2,りんご,ご,ごま,1235,○,○,ごま,○,,,,11,1
23,3,GPT-1,ごま,ま,マイク,1183,○,○,まいく,○,,,,11,1
23,4,GPT-2,マイク,く,クジラ,1484,○,○,くじら,○,,,,11,1
23,5,GPT-1,クジラ,ら,ラッパ,1725,○,○,らっぱ,○,,,,11,1
23,6,GPT-2,ラッパ,ぱ,パンダ,1644,○,○,ぱんだ,○,,,,11,1
23,7,GPT-1,パンダ,だ,団子,1838,○,○,だんご,○,,,,11,1
23,8,GPT-2,団子,ご,ごぼう,2644,○,○,ごぼう,○,,,,11,1
23,9,GPT-1,ごぼう,う,うさぎ,1400,○,○,うさぎ,○,,,,11,1
23,10,GPT-2,うさぎ,ぎ,ギター,1994,○,○,ぎたー,○,,,,11,1
23,11,GPT-1,ギター,あ,アサガオ,1276,○,○,あさがお,○,,,,11,1
23,12,GPT-2,アサガオ,お,オルガン,1175,○,○,おるがん,×,「ん」で終了,GPT-1,GPT-2,11,1
24,1,GPT-1,しりとり,り,りんご,1472,○,○,りんご,○,,,,11,1
24,2,GPT-2,りんご,ご,ごま,1981,○,○,ごま,○,,,,11,1
24,3,GPT-1,ごま,ま,マイク,1023,○,○,まいく,○,,,,11,1
24,4,GPT-2,マイク,く,靴,1669,○,○,くつ,○,,,,11,1
24,5,GPT-1,靴,つ,机,4679,○,○,つくえ,○,,,,11,1
24,6,GPT-2,机,え,鉛筆,1872,○,○,えんぴつ,○,,,,11,1
24,7,GPT-1,鉛筆,つ,椿,2147,○,○,つばき,○,,,,11,1
24,8,GPT-2,椿,き,きつね,1431,○,○,きつね,○,,,,11,1
24,9,GPT-1,きつね,ね,猫,1433,○,○,ねこ,○,,,,11,1
24,10,GPT-2,猫,こ,コップ,1785,○,○,こっぷ,○,,,,11,1
24,11,GPT-1,コップ,ぷ,プール,1345,○,○,ぷーる,○,,,,11,1
24,12,GPT-2,プール,る,ルビー,1141,○,○,るびー,○,,,,11,1
24,13,GPT-1,ルビー,い,椅子,1867,○,○,いす,○,,,,11,1
24,14,GPT-2,椅子,す,スイカ,1308,○,○,すいか,○,,,,11,1
24,15,GPT-1,スイカ,か,傘,1557,○,○,かさ,○,,,,11,1
24,16,GPT-2,傘,さ,桜,1427,○,○,さくら,○,,,,11,1
24,17,GPT-1,桜,ら,ラジオ,1409,○,○,らじお,○,,,,11,1
24,18,GPT-2,ラジオ,お,お皿,1875,○,×,,×,辞書外,GPT-1,GPT-2,11,1
25,1,GPT-1,しりとり,り,りんご,1225,○,○,りんご,○,,,,11,1
25,2,GPT-2,りんご,ご,ゴリラ,2249,○,○,ごりら,○,,,,11,1
25,3,GPT-1,ゴリラ,ら,ラッパ,1814,○,○,らっぱ,○,,,,11,1
25,4,GPT-2,ラッパ,ぱ,パンダ,1462,○,○,ぱんだ,○,,,,11,1
25,5,GPT-1,パンダ,だ,大学,1740,○,○,だいがく,○,,,,11,1
25,6,GPT-2,大学,く,車,1743,○,○,くるま,○,,,,11,1
25,7,GPT-1,車,ま,まくら,1504,○,○,まくら,○,,,,11,1
25,8,GPT-2,まくら,ら,ラジオ,1256,○,○,らじお,○,,,,11,1
25,9,GPT-1,ラジオ,お,おにぎり,1615,○,○,おにぎり,○,,,,11,1
25,10,GPT-2,おにぎり,り,リス,1352,○,○,りす,○,,,,11,1
25,11,GPT-1,リス,す,スイカ,1278,○,○,すいか,○,,,,11,1
25,12,GPT-2,スイカ,か,カメラ,2414,○,○,かめら,○,,,,11,1
25,13,GPT-1,カメラ,ら,ラクダ,1898,○,○,らくだ,○,,,,11,1
25,14,GPT-2,ラクダ,だ,台所,1576,○,○,だいどころ,○,,,,11,1
25,15,GPT-1,台所,ろ,ロケット,1725,○,○,ろけっと,○,,,,11,1
25,16,GPT-2,ロケット,と,時計,1486,○,○,とけい,○,,,,11,1
25,17,GPT-1,時計,い,椅子,1344,○,○,いす,○,,,,11,1
25,18,GPT-2,椅子,す,スプーン,1168,○,○,すぷーん,×,「ん」で終了,GPT-1,GPT-2,11,1
26,1,GPT-1,しりとり,り,りんご,2258,○,○,りんご,○,,,,11,1
26,2,GPT-2,りんご,ご,ごま,1305,○,○,ごま,○,,,,11,1
26,3,GPT-1,ごま,ま,まくら,908,○,○,まくら,○,,,,11,1
26,4,GPT-2,まくら,ら,ラッパ,1572,○,○,らっぱ,○,,,,11,1
26,5,GPT-1,ラッパ,ぱ,パンダ,1433,○,○,ぱんだ,○,,,,11,1
26,6,GPT-2,パンダ,だ,だるま,1524,○,○,だるま,○,,,,11,1
26,7,GPT-1,だるま,ま,まつり,1252,○,○,まつり,○,,,,11,1
26,8,GPT-2,まつり,り,りす,1736,○,○,りす,○,,,,11,1
26,9,GPT-1,りす,す,すいか,1631,○,○,すいか,○,,,,11,1
26,10,GPT-2,すいか,か,かめ,1328,○,○,かめ,○,,,,11,1
26,11,GPT-1,かめ,め,めがね,1737,○,○,めがね,○,,,,11,1
26,12,GPT-2,めがね,ね,猫,883,○,○,ねこ,○,,,,11,1
26,13,GPT-1,猫,こ,昆布,1371,○,○,こんぶ,○,,,,11,1
26,14,GPT-2,昆布,ぶ,ぶた,1500,○,○,ぶた,○,,,,11,1
26,15,GPT-1,ぶた,た,たぬき,1674,○,○,たぬき,○,,,,11,1
26,16,GPT-2,たぬき,き,きつね,1209,○,○,きつね,○,,,,11,1
26,17,GPT-1,きつね,ね,ねずみ,1667,○,○,ねずみ,○,,,,11,1
26,18,GPT-2,ねずみ,み,水,1590,○,○,みず,○,,,,11,1
26,19,GPT-1,水,ず,寿司,1783,×,○,,×,語頭不一致,GPT-2,GPT-1,11,1
27,1,GPT-1,しりとり,り,りんご,1374,○,○,りんご,○,,,,11,1
27,2,GPT-2,りんご,ご,ごま,2201,○,○,ごま,○,,,,11,1
27,3,GPT-1,ごま,ま,まくら,1564,○,○,まくら,○,,,,11,1
27,4,GPT-2,まくら,ら,ラジオ,1592,○,○,らじお,○,,,,11,1
27,5,GPT-1,ラジオ,お,おにぎり,1859,○,○,おにぎり,○,,,,11,1
27,6,GPT-2,おにぎり,り,りす,1536,○,○,りす,○,,,,11,1
27,7,GPT-1,りす,す,すいか,2087,○,○,すいか,○,,,,11,1
27,8,GPT-2,すいか,か,かさ,1851,○,○,かさ,○,,,,11,1
27,9,GPT-1,かさ,さ,さくら,1485,○,○,さくら,○,,,,11,1
27,10,GPT-2,さくら,ら,ラッパ,1432,○,○,らっぱ,○,,,,11,1
27,11,GPT-1,ラッパ,ぱ,パンダ,1601,○,○,ぱんだ,○,,,,11,1
27,12,GPT-2,パンダ,だ,大学,1794,○,○,だいがく,○,,,,11,1
27,13,GPT-1,大学,く,くじら,1410,○,○,くじら,○,,,,11,1
27,14,GPT-2,くじら,ら,らくだ,1539,○,○,らくだ,○,,,,11,1
27,15,GPT-1,らくだ,だ,大地,1327,○,○,だいち,○,,,,11,1
27,16,GPT-2,大地,ち,地図,1533,○,○,ちず,○,,,,11,1
27,17,GPT-1,地図,ず,図工,1445,○,○,ずこう,○,,,,11,1
27,18,GPT-2,図工,う,海産物,1735,×,×,,×,辞書外,GPT-1,GPT-2,11,1
28,1,GPT-1,しりとり,り,りんご,1283,○,○,りんご,○,,,,11,1
28,2,GPT-2,りんご,ご,ごま,1974,○,○,ごま,○,,,,11,1
28,3,GPT-1,ごま,ま,まくら,1006,○,○,まくら,○,,,,11,1
28,4,GPT-2,まくら,ら,ラッパ,1565,○,○,らっぱ,○,,,,11,1
28,5,GPT-1,ラッパ,ぱ,パンダ,1807,○,○,ぱんだ,○,,,,11,1
28,6,GPT-2,パンダ,だ,台所,1953,○,○,だいどころ,○,,,,11,1
28,7,GPT-1,台所,ろ,ろうそく,1477,○,○,ろうそく,○,,,,11,1
28,8,GPT-2,ろうそく,く,くつ,1925,○,○,くつ,○,,,,11,1
28,9,GPT-1,くつ,つ,つみき,1693,○,×,,×,辞書外,GPT-2,GPT-1,11,1
29,1,GPT-1,しりとり,り,りんご,966,○,○,りんご,○,,,,11,1
29,2,GPT-2,りんご,ご,ごま,1822,○,○,ごま,○,,,,11,1
29,3,GPT-1,ごま,ま,マイク,1203,○,○,まいく,○,,,,11,1
29,4,GPT-2,マイク,く,雲,1501,○,○,くも,○,,,,11,1
29,5,GPT-1,雲,も,桃,1773,○,○,もも,○,,,,11,1
29,6,GPT-2,桃,も,もぐら,1718,○,○,もぐら,○,,,,11,1
29,7,GPT-1,もぐら,ら,ラジオ,1194,○,○,らじお,○,,,,11,1
29,8,GPT-2,ラジオ,お,おにぎり,1025,○,○,おにぎり,○,,,,11,1
29,9,GPT-1,おにぎり,り,リス,1367,○,○,りす,○,,,,11,1
29,10,GPT-2,リス,す,スイカ,2449,○,○,すいか,○,,,,11,1
29,11,GPT-1,スイカ,か,カメラ,1300,○,○,かめら,○,,,,11,1
29,12,GPT-2,カメラ,ら,ラッパ,1694,○,○,らっぱ,○,,,,11,1
29,13,GPT-1,ラッパ,ぱ,パンダ,1158,○,○,ぱんだ,○,,,,11,1
29,14,GPT-2,パンダ,だ,だるま,1491,○,○,だるま,○,,,,11,1
29,15,GPT-1,だるま,ま,まくら,1144,○,○,まくら,○,,,,11,1
29,16,GPT-2,まくら,ら,らくだ,2367,○,○,らくだ,○,,,,11,1
29,17,GPT-1,らくだ,だ,台所,1768,○,○,だいどころ,○,,,,11,1
29,18,GPT-2,台所,ろ,ロケット,1431,○,○,ろけっと,○,,,,11,1
29,19,GPT-1,ロケット,と,時計,1013,○,○,とけい,○,,,,11,1
29,20,GPT-2,時計,い,いちご,1648,○,○,いちご,○,,,,11,1
29,21,GPT-1,いちご,ご,ごぼう,2153,○,○,ごぼう,○,,,,11,1
29,22,GPT-2,ごぼう,う,うさぎ,1390,○,○,うさぎ,○,,,,11,1
29,23,GPT-1,うさぎ,ぎ,銀行,1682,○,○,ぎんこう,○,,,,11,1
29,24,GPT-2,銀行,う,海藻,1552,×,○,,×,語頭不一致,GPT-1,GPT-2,11,1
30,1,GPT-1,しりとり,り,りんご,899,○,○,りんご,○,,,,11,1
30,2,GPT-2,りんご,ご,ごま,1430,○,○,ごま,○,,,,11,1
30,3,GPT-1,ごま,ま,まくら,1028,○,○,まくら,○,,,,11,1
30,4,GPT-2,まくら,ら,ラッパ,1844,○,○,らっぱ,○,,,,11,1
30,5,GPT-1,ラッパ,ぱ,パンダ,1230,○,○,ぱんだ,○,,,,11,1
30,6,GPT-2,パンダ,だ,だるま,1892,○,○,だるま,○,,,,11,1
30,7,GPT-1,だるま,ま,マグカップ,4328,○,×,,×,辞書外,GPT-2,GPT-1,11,1
