ゲームID,ターン,プレイヤーID,前の単語,要求文字,回答,応答時間_ms,語頭判定,辞書判定,読み,判定,終了理由,勝者ID,敗者ID,プロンプトNo,最大連続回答回数
12,15,GPT-2,ロケット,と,時計,2068,○,○,とけい,○,,,,11,10
12,16,GPT-2,時計,い,椅子,1604,○,○,いす,○,,,,11,10
12,17,GPT-2,椅子,す,すずめ,1418,○,○,すずめ,○,,,,11,10
12,18,GPT-2,すずめ,め,めがね,1718,○,○,めがね,○,,,,11,10
12,19,GPT-2,めがね,ね,猫,1515,○,○,ねこ,○,,,,11,10
12,20,GPT-1,猫,こ,こたつ,2089,○,○,こたつ,○,,,,11,10
12,21,GPT-1,こたつ,つ,つみき,1635,○,×,,×,辞書外,GPT-2,GPT-1,11,10
13,1,GPT-1,しりとり,り,りんご,1585,○,○,りんご,○,,,,11,10
13,2,GPT-1,りんご,ご,ごま,1599,○,○,ごま,○,,,,11,10
13,3,GPT-1,ごま,ま,まくら,1558,○,○,まくら,○,,,,11,10
13,4,GPT-1,まくら,ら,ラジオ,1459,○,○,らじお,○,,,,11,10
13,5,GPT-1,ラジオ,お,おにぎり,1656,○,○,おにぎり,○,,,,11,10
13,6,GPT-1,おにぎり,り,リス,1490,○,○,りす,○,,,,11,10
13,7,GPT-1,リス,す,スイカ,1204,○,○,すいか,○,,,,11,10
13,8,GPT-1,スイカ,か,かさ,1641,○,○,かさ,○,,,,11,10
13,9,GPT-1,かさ,さ,さくら,820,○,○,さくら,○,,,,11,10
13,10,GPT-2,さくら,ら,らくだ,2335,○,○,らくだ,○,,,,11,10
13,11,GPT-2,らくだ,だ,だるま,1754,○,○,だるま,○,,,,11,10
13,12,GPT-2,だるま,ま,まつり,1664,○,○,まつり,○,,,,11,10
13,13,GPT-2,まつり,り,料理,1564,○,○,りょうり,○,,,,11,10
13,14,GPT-2,料理,り,理科,2802,○,○,りか,○,,,,11,10
13,15,GPT-2,理科,か,カメラ,2346,○,○,かめら,○,,,,11,10
13,16,GPT-2,カメラ,ら,ラッパ,1397,○,○,らっぱ,○,,,,11,10
13,17,GPT-2,ラッパ,ぱ,パンダ,1508,○,○,ぱんだ,○,,,,11,10
13,18,GPT-2,パンダ,だ,ダイヤ,1472,○,○,だいや,○,,,,11,10
13,19,GPT-2,ダイヤ,や,山,1590,○,○,やま,○,,,,11,10
13,20,GPT-1,山,ま,まぐろ,2394,○,○,まぐろ,○,,,,11,10
13,21,GPT-1,まぐろ,ろ,ロケット,2150,○,○,ろけっと,○,,,,11,10
13,22,GPT-1,ロケット,と,時計,1801,○,○,とけい,○,,,,11,10
13,23,GPT-1,時計,い,いす,1517,○,○,いす,○,,,,11,10
13,24,GPT-1,いす,す,すずめ,1398,○,○,すずめ,○,,,,11,10
13,25,GPT-1,すずめ,め,めがね,8992,○,○,めがね,○,,,,11,10
13,26,GPT-1,めがね,ね,ねずみ,1072,○,○,ねずみ,○,,,,11,10
13,27,GPT-1,ねずみ,み,みず,2627,○,○,みず,○,,,,11,10
13,28,GPT-1,みず,ず,図工,4063,○,○,ずこう,○,,,,11,10
13,29,GPT-2,図工,う,うさぎ,1841,○,○,うさぎ,○,,,,11,10
13,30,GPT-2,うさぎ,ぎ,銀河,1707,○,○,ぎんが,○,,,,11,10
13,31,GPT-2,銀河,が,学校,1736,○,○,がっこう,○,,,,11,10
13,32,GPT-2,学校,う,海,2110,○,○,うみ,○,,,,11,10
13,33,GPT-2,海,み,港,2474,○,○,みなと,○,,,,11,10
13,34,GPT-2,港,と,トマト,2914,○,○,とまと,○,,,,11,10
13,35,GPT-2,トマト,と,図書館,1875,×,×,,×,辞書外,GPT-1,GPT-2,11,10
14,1,GPT-1,しりとり,り,りんご,1483,○,○,りんご,○,,,,11,10
14,2,GPT-1,りんご,ご,ごま,1257,○,○,ごま,○,,,,11,10
14,3,GPT-1,ごま,ま,まくら,1220,○,○,まくら,○,,,,11,10
14,4,GPT-1,まくら,ら,ラッパ,1361,○,○,らっぱ,○,,,,11,10
14,5,GPT-1,ラッパ,ぱ,パンダ,1850,○,○,ぱんだ,○,,,,11,10
14,6,GPT-1,パンダ,だ,台所,1541,○,○,だいどころ,○,,,,11,10
14,7,GPT-1,台所,ろ,ろうそく,1769,○,○,ろうそく,○,,,,11,10
14,8,GPT-1,ろうそく,く,くるま,1378,○,○,くるま,○,,,,11,10
14,9,GPT-1,くるま,ま,まど,2735,○,○,まど,○,,,,11,10
14,10,GPT-1,まど,ど,道路,1680,○,○,どうろ,○,,,,11,10
14,11,GPT-2,道路,ろ,ロケット,1461,○,○,ろけっと,○,,,,11,10
14,12,GPT-2,ロケット,と,時計,1564,○,○,とけい,○,,,,11,10
14,13,GPT-2,時計,い,椅子,1157,○,○,いす,○,,,,11,10
14,14,GPT-2,椅子,す,スイカ,1702,○,○,すいか,○,,,,11,10
14,15,GPT-2,スイカ,か,かさ,1283,○,○,かさ,○,,,,11,10
14,16,GPT-2,かさ,さ,さくら,1503,○,○,さくら,○,,,,11,10
14,17,GPT-2,さくら,ら,ラジオ,1727,○,○,らじお,○,,,,11,10
14,18,GPT-2,ラジオ,お,おにぎり,2731,○,○,おにぎり,○,,,,11,10
14,19,GPT-2,おにぎり,り,りす,2284,○,○,りす,○,,,,11,10
14,20,GPT-2,りす,す,すずめ,1374,○,○,すずめ,○,,,,11,10
14,21,GPT-1,すずめ,め,めがね,1293,○,○,めがね,○,,,,11,10
14,22,GPT-1,めがね,ね,ねこ,1520,○,○,ねこ,○,,,,11,10
14,23,GPT-1,ねこ,こ,こま,1640,○,○,こま,○,,,,11,10
14,24,GPT-1,こま,ま,まつり,1449,○,○,まつり,○,,,,11,10
14,25,GPT-1,まつり,り,料理,1831,○,○,りょうり,○,,,,11,10
14,26,GPT-1,料理,り,力士,3370,○,○,りきし,○,,,,11,10
14,27,GPT-1,力士,し,椎茸,2337,○,○,しいたけ,○,,,,11,10
14,28,GPT-1,椎茸,け,けしごむ,2044,○,×,,×,辞書外,GPT-2,GPT-1,11,10
15,1,GPT-1,しりとり,り,りんご,1606,○,○,りんご,○,,,,11,10
15,2,GPT-1,りんご,ご,ごま,1545,○,○,ごま,○,,,,11,10
15,3,GPT-1,ごま,ま,まくら,1283,○,○,まくら,○,,,,11,10
15,4,GPT-1,まくら,ら,ラジオ,1579,○,○,らじお,○,,,,11,10
15,5,GPT-1,ラジオ,お,おにぎり,1637,○,○,おにぎり,○,,,,11,10
15,6,GPT-1,おにぎり,り,りす,1400,○,○,りす,○,,,,11,10
15,7,GPT-1,りす,す,すいか,1501,○,○,すいか,○,,,,11,10
15,8,GPT-1,すいか,か,かさ,1431,○,○,かさ,○,,,,11,10
15,9,GPT-1,かさ,さ,さくら,1408,○,○,さくら,○,,,,11,10
15,10,GPT-1,さくら,ら,ラッパ,1252,○,○,らっぱ,○,,,,11,10
15,11,GPT-2,ラッパ,ぱ,パンダ,2028,○,○,ぱんだ,○,,,,11,10
15,12,GPT-2,パンダ,だ,だるま,2533,○,○,だるま,○,,,,11,10
15,13,GPT-2,だるま,ま,まぐろ,1480,○,○,まぐろ,○,,,,11,10
15,14,GPT-2,まぐろ,ろ,ろうそく,1532,○,○,ろうそく,○,,,,11,10
15,15,GPT-2,ろうそく,く,くじら,1359,○,○,くじら,○,,,,11,10
15,16,GPT-2,くじら,ら,らくだ,2372,○,○,らくだ,○,,,,11,10
15,17,GPT-2,らくだ,だ,大地,1854,○,○,だいち,○,,,,11,10
15,18,GPT-2,大地,ち,地図,1512,○,○,ちず,○,,,,11,10
15,19,GPT-1,地図,ず,頭痛,1917,○,○,ずつう,○,,,,11,10
15,20,GPT-1,頭痛,う,うさぎ,1385,○,○,うさぎ,○,,,,11,10
15,21,GPT-1,うさぎ,ぎ,銀行,2214,○,○,ぎんこう,○,,,,11,10
15,22,GPT-1,銀行,う,うちわ,1223,○,○,うちわ,○,,,,11,10
15,23,GPT-1,うちわ,わ,わさび,1945,○,○,わさび,○,,,,11,10
15,24,GPT-1,わさび,び,ビール,1814,○,○,びーる,○,,,,11,10
15,25,GPT-1,ビール,る,留守,1633,○,○,るす,○,,,,11,10
15,26,GPT-1,留守,す,すずめ,1268,○,○,すずめ,○,,,,11,10
15,27,GPT-1,すずめ,め,めがね,1567,○,○,めがね,○,,,,11,10
15,28,GPT-1,めがね,ね,ねこ,1376,○,○,ねこ,○,,,,11,10
15,29,GPT-2,ねこ,こ,こたつ,1797,○,○,こたつ,○,,,,11,10
15,30,GPT-2,こたつ,つ,つくえ,2069,○,○,つくえ,○,,,,11,10
15,31,GPT-2,つくえ,え,鉛筆,1569,○,○,えんぴつ,○,,,,11,10
15,32,GPT-2,鉛筆,つ,つばき,1783,○,○,つばき,○,,,,11,10
15,33,GPT-2,つばき,き,きつね,3229,○,○,きつね,○,,,,11,10
15,34,GPT-2,きつね,ね,ねずみ,1475,○,○,ねずみ,○,,,,11,10
15,35,GPT-2,ねずみ,み,みず,1809,○,○,みず,○,,,,11,10
15,36,GPT-2,みず,ず,図工,1848,○,○,ずこう,○,,,,11,10
15,37,GPT-2,図工,う,うみ,2202,○,○,うみ,○,,,,11,10
15,38,GPT-2,うみ,み,みずうみ,2505,○,○,みずうみ,○,,,,11,10
15,39,GPT-1,みずうみ,み,みそ,1631,○,○,みそ,○,,,,11,10
15,40,GPT-1,みそ,そ,そば,1726,○,○,そば,○,,,,11,10
15,41,GPT-1,そば,ば,バナナ,1736,○,○,ばなな,○,,,,11,10
15,42,GPT-1,バナナ,な,なべ,1725,○,○,なべ,○,,,,11,10
15,43,GPT-1,なべ,べ,ベッド,1998,○,○,べっど,○,,,,11,10
15,44,GPT-1,ベッド,ど,ドア,3549,○,○,どあ,○,,,,11,10
15,45,GPT-1,ドア,あ,あさ,2041,○,○,あさ,○,,,,11,10
15,46,GPT-1,あさ,さ,さとう,2829,○,○,さとう,○,,,,11,10
15,47,GPT-1,さとう,う,うきわ,1566,○,○,うきわ,○,,,,11,10
15,48,GPT-2,うきわ,わ,わに,1657,○,○,わに,○,,,,11,10
15,49,GPT-2,わに,に,にわ,1717,○,○,にわ,○,,,,11,10
15,50,GPT-2,にわ,わ,わかめ,2462,○,○,わかめ,○,,,,11,10
15,51,GPT-2,わかめ,め,めだか,2061,○,○,めだか,○,,,,11,10
15,52,GPT-2,めだか,か,かめ,2128,○,○,かめ,○,,,,11,10
15,53,GPT-2,かめ,め,めじろ,2415,○,○,めじろ,○,,,,11,10
15,54,GPT-1,めじろ,ろ,廊下,2067,○,○,ろうか,○,,,,11,10
15,55,GPT-1,廊下,か,牡蠣,8367,○,○,かき,○,,,,11,10
15,56,GPT-1,牡蠣,き,きのこ,1646,○,○,きのこ,○,,,,11,10
15,57,GPT-1,きのこ,こ,こま,2835,○,○,こま,○,,,,11,10
15,58,GPT-1,こま,ま,まつり,2007,○,○,まつり,○,,,,11,10
15,59,GPT-1,まつり,り,理科,2875,○,○,りか,○,,,,11,10
15,60,GPT-1,理科,か,カメラ,2213,○,○,かめら,○,,,,11,10
15,61,GPT-1,カメラ,ら,雷,2194,○,○,らい,○,,,,11,10
15,62,GPT-1,雷,い,いす,2364,○,○,いす,○,,,,11,10
15,63,GPT-2,いす,す,すずり,1946,○,○,すずり,○,,,,11,10
15,64,GPT-2,すずり,り,料理,2669,○,○,りょうり,○,,,,11,10
15,65,GPT-2,料理,り,旅行,2707,○,○,りょこう,○,,,,11,10
15,66,GPT-2,旅行,う,牛,1612,○,○,うし,○,,,,11,10
15,67,GPT-2,牛,し,しお,1615,○,○,しお,○,,,,11,10
15,68,GPT-2,しお,お,お茶,1806,○,×,,×,辞書外,GPT-1,GPT-2,11,10
16,1,GPT-1,しりとり,り,りんご,1775,○,○,りんご,○,,,,11,10
16,2,GPT-1,りんご,ご,ごま,1855,○,○,ごま,○,,,,11,10
16,3,GPT-1,ごま,ま,まくら,1296,○,○,まくら,○,,,,11,10
16,4,GPT-1,まくら,ら,ラッパ,1457,○,○,らっぱ,○,,,,11,10
16,5,GPT-2,ラッパ,ぱ,パスタ,1801,○,○,ぱすた,○,,,,11,10
16,6,GPT-1,パスタ,た,たぬき,2137,○,○,たぬき,○,,,,11,10
16,7,GPT-1,たぬき,き,きつね,1562,○,○,きつね,○,,,,11,10
16,8,GPT-1,きつね,ね,ねこ,1141,○,○,ねこ,○,,,,11,10
16,9,GPT-1,ねこ,こ,こま,1491,○,○,こま,○,,,,11,10
16,10,GPT-1,こま,ま,まぐろ,2175,○,○,まぐろ,○,,,,11,10
16,11,GPT-1,まぐろ,ろ,ろうそく,1536,○,○,ろうそく,○,,,,11,10
16,12,GPT-1,ろうそく,く,クジラ,1645,○,○,くじら,○,,,,11,10
16,13,GPT-2,クジラ,ら,ラジオ,1484,○,○,らじお,○,,,,11,10
16,14,GPT-2,ラジオ,お,おにぎり,1674,○,○,おにぎり,○,,,,11,10
16,15,GPT-2,おにぎり,り,りす,1391,○,○,りす,○,,,,11,10
16,16,GPT-2,りす,す,すいか,1721,○,○,すいか,○,,,,11,10
16,17,GPT-2,すいか,か,かさ,1502,○,○,かさ,○,,,,11,10
16,18,GPT-2,かさ,さ,さくら,1587,○,○,さくら,○,,,,11,10
16,19,GPT-2,さくら,ら,ラッコ,2062,○,○,らっこ,○,,,,11,10
16,20,GPT-2,ラッコ,こ,こたつ,1296,○,○,こたつ,○,,,,11,10
16,21,GPT-2,こたつ,つ,つくえ,1549,○,○,つくえ,○,,,,11,10
16,22,GPT-1,つくえ,え,えんぴつ,1979,○,○,えんぴつ,○,,,,11,10
16,23,GPT-1,えんぴつ,つ,つみき,1284,○,×,,×,辞書外,GPT-2,GPT-1,11,10
17,1,GPT-1,しりとり,り,りんご,1282,○,○,りんご,○,,,,11,10
17,2,GPT-1,りんご,ご,ごま,1597,○,○,ごま,○,,,,11,10
17,3,GPT-1,ごま,ま,まくら,1629,○,○,まくら,○,,,,11,10
17,4,GPT-1,まくら,ら,らっぱ,2157,○,○,らっぱ,○,,,,11,10
17,5,GPT-1,らっぱ,ぱ,パンダ,1471,○,○,ぱんだ,○,,,,11,10
17,6,GPT-1,パンダ,だ,台所,1507,○,○,だいどころ,○,,,,11,10
17,7,GPT-1,台所,ろ,ろうそく,1364,○,○,ろうそく,○,,,,11,10
17,8,GPT-1,ろうそく,く,くるま,1677,○,○,くるま,○,,,,11,10
17,9,GPT-1,くるま,ま,まぐろ,1446,○,○,まぐろ,○,,,,11,10
17,10,GPT-1,まぐろ,ろ,ろば,1421,○,○,ろば,○,,,,11,10
17,11,GPT-2,ろば,ば,バナナ,1437,○,○,ばなな,○,,,,11,10
17,12,GPT-2,バナナ,な,なす,1909,○,○,なす,○,,,,11,10
17,13,GPT-2,なす,す,すずめ,1843,○,○,すずめ,○,,,,11,10
17,14,GPT-2,すずめ,め,めがね,1365,○,○,めがね,○,,,,11,10
17,15,GPT-2,めがね,ね,ねこ,1528,○,○,ねこ,○,,,,11,10
17,16,GPT-2,ねこ,こ,こたつ,1729,○,○,こたつ,○,,,,11,10
17,17,GPT-2,こたつ,つ,つみき,1482,○,×,,×,辞書外,GPT-1,GPT-2,11,10
18,1,GPT-1,しりとり,り,りんご,1447,○,○,りんご,○,,,,11,10
18,2,GPT-1,りんご,ご,ごま,1397,○,○,ごま,○,,,,11,10
18,3,GPT-1,ごま,ま,まくら,1484,○,○,まくら,○,,,,11,10
18,4,GPT-1,まくら,ら,ラジオ,1476,○,○,らじお,○,,,,11,10
18,5,GPT-1,ラジオ,お,お茶,1688,○,×,,×,辞書外,GPT-2,GPT-1,11,10
19,1,GPT-1,しりとり,り,りんご,1733,○,○,りんご,○,,,,11,10
19,2,GPT-1,りんご,ご,ごま,1432,○,○,ごま,○,,,,11,10
19,3,GPT-1,ごま,ま,まくら,1546,○,○,まくら,○,,,,11,10
19,4,GPT-1,まくら,ら,ラジオ,1493,○,○,らじお,○,,,,11,10
19,5,GPT-1,ラジオ,お,お茶,1219,○,×,,×,辞書外,GPT-2,GPT-1,11,10
20,1,GPT-1,しりとり,り,りんご,1726,○,○,りんご,○,,,,11,10
20,2,GPT-1,りんご,ご,ごま,1392,○,○,ごま,○,,,,11,10
20,3,GPT-1,ごま,ま,まくら,1318,○,○,まくら,○,,,,11,10
20,4,GPT-1,まくら,ら,ラッパ,1248,○,○,らっぱ,○,,,,11,10
20,5,GPT-2,ラッパ,ぱ,パンダ,2104,○,○,ぱんだ,○,,,,11,10
20,6,GPT-2,パンダ,だ,台所,2255,○,○,だいどころ,○,,,,11,10
20,7,GPT-2,台所,ろ,ろうそく,1541,○,○,ろうそく,○,,,,11,10
20,8,GPT-2,ろうそく,く,くじら,1615,○,○,くじら,○,,,,11,10
20,9,GPT-2,くじら,ら,ラジオ,1420,○,○,らじお,○,,,,11,10
20,10,GPT-2,ラジオ,お,おにぎり,1335,○,○,おにぎり,○,,,,11,10
20,11,GPT-2,おにぎり,り,リス,1741,○,○,りす,○,,,,11,10
20,12,GPT-2,リス,す,すいか,1767,○,○,すいか,○,,,,11,10
20,13,GPT-2,すいか,か,かさ,1670,○,○,かさ,○,,,,11,10
20,14,GPT-2,かさ,さ,さくら,1455,○,○,さくら,○,,,,11,10
20,15,GPT-1,さくら,ら,らくだ,1879,○,○,らくだ,○,,,,11,10
20,16,GPT-1,らくだ,だ,だるま,2313,○,○,だるま,○,,,,11,10
20,17,GPT-1,だるま,ま,まつり,3212,○,○,まつり,○,,,,11,10
20,18,GPT-1,まつり,り,料理,1672,○,○,りょうり,○,,,,11,10
20,19,GPT-1,料理,り,理科,2175,○,○,りか,○,,,,11,10
20,20,GPT-1,理科,か,カメラ,2132,○,○,かめら,○,,,,11,10
20,21,GPT-1,カメラ,ら,ラジカセ,2308,○,○,らじかせ,○,,,,11,10
20,22,GPT-1,ラジカセ,せ,せんべい,2174,○,○,せんべい,○,,,,11,10
20,23,GPT-1,せんべい,い,いちご,1587,○,○,いちご,○,,,,11,10
20,24,GPT-1,いちご,ご,ごりら,1810,○,○,ごりら,○,,,,11,10
20,25,GPT-2,ごりら,ら,ラケット,2918,○,○,らけっと,○,,,,11,10
20,26,GPT-2,ラケット,と,時計,1610,○,○,とけい,○,,,,11,10
20,27,GPT-2,時計,い,いす,1685,○,○,いす,○,,,,11,10
20,28,GPT-2,いす,す,すずめ,1595,○,○,すずめ,○,,,,11,10
20,29,GPT-2,すずめ,め,めがね,1736,○,○,めがね,○,,,,11,10
20,30,GPT-2,めがね,ね,ねこ,1594,○,○,ねこ,○,,,,11,10
20,31,GPT-2,ねこ,こ,こたつ,1095,○,○,こたつ,○,,,,11,10
20,32,GPT-2,こたつ,つ,つくえ,1376,○,○,つくえ,○,,,,11,10
20,33,GPT-2,つくえ,え,鉛筆,1792,○,○,えんぴつ,○,,,,11,10
20,34,GPT-2,鉛筆,つ,つみき,1434,○,×,,×,辞書外,GPT-1,GPT-2,11,10
21,1,GPT-1,しりとり,り,りんご,1464,○,○,りんご,○,,,,11,10
21,2,GPT-1,りんご,ご,ごま,1408,○,○,ごま,○,,,,11,10
21,3,GPT-2,ごま,ま,まくら,1344,○,○,まくら,○,,,,11,10
21,4,GPT-2,まくら,ら,ラジオ,1487,○,○,らじお,○,,,,11,10
21,5,GPT-2,ラジオ,お,おにぎり,1406,○,○,おにぎり,○,,,,11,10
21,6,GPT-2,おにぎり,り,りす,1331,○,○,りす,○,,,,11,10
21,7,GPT-2,りす,す,すいか,1308,○,○,すいか,○,,,,11,10
21,8,GPT-2,すいか,か,かさ,2271,○,○,かさ,○,,,,11,10
21,9,GPT-2,かさ,さ,さくら,2426,○,○,さくら,○,,,,11,10
21,10,GPT-2,さくら,ら,ラッパ,2888,○,○,らっぱ,○,,,,11,10
21,11,GPT-2,ラッパ,ぱ,パンダ,2259,○,○,ぱんだ,○,,,,11,10
21,12,GPT-2,パンダ,だ,だるま,1382,○,○,だるま,○,,,,11,10
21,13,GPT-1,だるま,ま,まつり,2645,○,○,まつり,○,,,,11,10
21,14,GPT-1,まつり,り,理科,1605,○,○,りか,○,,,,11,10
21,15,GPT-1,理科,か,鏡蓋,1433,×,×,,×,辞書外,GPT-2,GPT-1,11,10
22,1,GPT-1,しりとり,り,りんご,1281,○,○,りんご,○,,,,11,10
22,2,GPT-1,りんご,ご,ごま,1261,○,○,ごま,○,,,,11,10
22,3,GPT-1,ごま,ま,まくら,1216,○,○,まくら,○,,,,11,10
22,4,GPT-1,まくら,ら,ラジオ,1524,○,○,らじお,○,,,,11,10
22,5,GPT-1,ラジオ,お,おにぎり,1375,○,○,おにぎり,○,,,,11,10
22,6,GPT-1,おにぎり,り,リス,1635,○,○,りす,○,,,,11,10
22,7,GPT-1,リス,す,スイカ,1337,○,○,すいか,○,,,,11,10
22,8,GPT-1,スイカ,か,カメラ,1338,○,○,かめら,○,,,,11,10
22,9,GPT-1,カメラ,ら,ラッパ,1629,○,○,らっぱ,○,,,,11,10
22,10,GPT-1,ラッパ,ぱ,パンダ,1538,○,○,ぱんだ,○,,,,11,10
22,11,GPT-2,パンダ,だ,だるま,1839,○,○,だるま,○,,,,11,10
22,12,GPT-2,だるま,ま,まつり,1496,○,○,まつり,○,,,,11,10
22,13,GPT-2,まつり,り,リス,2465,○,○,りす,×,既出単語,GPT-1,GPT-2,11,10
23,1,GPT-1,しりとり,り,りんご,1593,○,○,りんご,○,,,,11,10
23,2,GPT-1,りんご,ご,ごま,1299,○,○,ごま,○,,,,11,10
23,3,GPT-1,ごま,ま,まくら,1252,○,○,まくら,○,,,,11,10
23,4,GPT-1,まくら,ら,ラジオ,1262,○,○,らじお,○,,,,11,10
23,5,GPT-1,ラジオ,お,おにぎり,1378,○,○,おにぎり,○,,,,11,10
23,6,GPT-1,おにぎり,り,りす,2078,○,○,りす,○,,,,11,10
23,7,GPT-1,りす,す,すいか,1303,○,○,すいか,○,,,,11,10
23,8,GPT-1,すいか,か,かさ,1406,○,○,かさ,○,,,,11,10
23,9,GPT-1,かさ,さ,サイコロ,1136,○,○,さいころ,○,,,,11,10
23,10,GPT-1,サイコロ,ろ,ろうそく,1667,○,○,ろうそく,○,,,,11,10
23,11,GPT-2,ろうそく,く,くじら,1427,○,○,くじら,○,,,,11,10
23,12,GPT-1,くじら,ら,ラッパ,1224,○,○,らっぱ,○,,,,11,10
23,13,GPT-1,ラッパ,ぱ,パンダ,1280,○,○,ぱんだ,○,,,,11,10
23,14,GPT-1,パンダ,だ,ダイヤ,2737,○,○,だいや,○,,,,11,10
23,15,GPT-1,ダイヤ,や,やさい,1592,○,○,やさい,○,,,,11,10
23,16,GPT-1,やさい,い,いぬ,2346,○,○,いぬ,○,,,,11,10
23,17,GPT-1,いぬ,ぬ,ぬいぐるみ,1910,○,○,ぬいぐるみ,○,,,,11,10
23,18,GPT-1,ぬいぐるみ,み,みずうみ,1419,○,○,みずうみ,○,,,,11,10
23,19,GPT-1,みずうみ,み,みどり,1629,○,○,みどり,○,,,,11,10
23,20,GPT-1,みどり,り,料理,2039,○,○,りょうり,○,,,,11,10
23,21,GPT-2,料理,り,りす,1515,○,○,りす,×,既出単語,GPT-1,GPT-2,11,10
24,1,GPT-1,しりとり,り,りんご,1551,○,○,りんご,○,,,,11,10
24,2,GPT-1,りんご,ご,ごま,1459,○,○,ごま,○,,,,11,10
24,3,GPT-1,ごま,ま,まくら,1033,○,○,まくら,○,,,,11,10
24,4,GPT-1,まくら,ら,ラッパ,3599,○,○,らっぱ,○,,,,11,10
24,5,GPT-2,ラッパ,ぱ,パンダ,1398,○,○,ぱんだ,○,,,,11,10
24,6,GPT-2,パンダ,だ,団子,1699,○,○,だんご,○,,,,11,10
24,7,GPT-2,団子,ご,ゴリラ,1613,○,○,ごりら,○,,,,11,10
24,8,GPT-2,ゴリラ,ら,ラジオ,1354,○,○,らじお,○,,,,11,10
24,9,GPT-2,ラジオ,お,おにぎり,1667,○,○,おにぎり,○,,,,11,10
24,10,GPT-2,おにぎり,り,料理,1016,○,○,りょうり,○,,,,11,10
24,11,GPT-2,料理,り,リス,1449,○,○,りす,○,,,,11,10
24,12,GPT-2,リス,す,スイカ,1436,○,○,すいか,○,,,,11,10
24,13,GPT-2,スイカ,か,カメラ,1330,○,○,かめら,○,,,,11,10
24,14,GPT-1,カメラ,ら,ラッコ,1690,○,○,らっこ,○,,,,11,10
24,15,GPT-1,ラッコ,こ,こたつ,1329,○,○,こたつ,○,,,,11,10
24,16,GPT-1,こたつ,つ,つくえ,1516,○,○,つくえ,○,,,,11,10
24,17,GPT-2,つくえ,え,鉛筆,1372,○,○,えんぴつ,○,,,,11,10
24,18,GPT-2,鉛筆,つ,積み木,1679,○,○,つみき,○,,,,11,10
24,19,GPT-2,積み木,き,きつね,2062,○,○,きつね,○,,,,11,10
24,20,GPT-2,きつね,ね,ねこ,2173,○,○,ねこ,○,,,,11,10
24,21,GPT-2,ねこ,こ,こま,2054,○,○,こま,○,,,,11,10
24,22,GPT-2,こま,ま,マグロ,2116,○,○,まぐろ,○,,,,11,10
24,23,GPT-2,マグロ,ろ,ろうそく,1247,○,○,ろうそく,○,,,,11,10
24,24,GPT-2,ろうそく,く,くるま,1686,○,○,くるま,○,,,,11,10
24,25,GPT-2,くるま,ま,まつり,1780,○,○,まつり,○,,,,11,10
24,26,GPT-1,まつり,り,理科,1689,○,○,りか,○,,,,11,10
24,27,GPT-1,理科,か,傘,1270,○,○,かさ,○,,,,11,10
24,28,GPT-1,傘,さ,さくら,1241,○,○,さくら,○,,,,11,10
24,29,GPT-1,さくら,ら,落花生,1804,×,×,,×,辞書外,GPT-2,GPT-1,11,10
25,1,GPT-1,しりとり,り,りんご,1640,○,○,りんご,○,,,,11,10
25,2,GPT-1,りんご,ご,ごま,1302,○,○,ごま,○,,,,11,10
25,3,GPT-1,ごま,ま,まくら,1263,○,○,まくら,○,,,,11,10
25,4,GPT-1,まくら,ら,ラジオ,1311,○,○,らじお,○,,,,11,10
25,5,GPT-1,ラジオ,お,おにぎり,1392,○,○,おにぎり,○,,,,11,10
25,6,GPT-1,おにぎり,り,リス,1335,○,○,りす,○,,,,11,10
25,7,GPT-1,リス,す,スイカ,1461,○,○,すいか,○,,,,11,10
25,8,GPT-1,スイカ,か,カメラ,1354,○,○,かめら,○,,,,11,10
25,9,GPT-1,カメラ,ら,らくだ,1757,○,○,らくだ,○,,,,11,10
25,10,GPT-2,らくだ,だ,大学,1540,○,○,だいがく,○,,,,11,10
25,11,GPT-2,大学,く,くじら,1235,○,○,くじら,○,,,,11,10
25,12,GPT-2,くじら,ら,ランプ,2167,○,○,らんぷ,○,,,,11,10
25,13,GPT-2,ランプ,ぷ,プール,1971,○,○,ぷーる,○,,,,11,10
25,14,GPT-2,プール,る,ルビー,2344,○,○,るびー,○,,,,11,10
25,15,GPT-2,ルビー,い,いす,1376,○,○,いす,○,,,,11,10
25,16,GPT-1,いす,す,すずめ,1233,○,○,すずめ,○,,,,11,10
25,17,GPT-1,すずめ,め,めがね,2337,○,○,めがね,○,,,,11,10
25,18,GPT-1,めがね,ね,ねこ,1410,○,○,ねこ,○,,,,11,10
25,19,GPT-1,ねこ,こ,こたつ,1585,○,○,こたつ,○,,,,11,10
25,20,GPT-1,こたつ,つ,つみき,1497,○,×,,×,辞書外,GPT-2,GPT-1,11,10
26,1,GPT-1,しりとり,り,りんご,1749,○,○,りんご,○,,,,11,10
26,2,GPT-1,りんご,ご,ごま,1445,○,○,ごま,○,,,,11,10
26,3,GPT-1,ごま,ま,まくら,1333,○,○,まくら,○,,,,11,10
26,4,GPT-1,まくら,ら,ラジオ,1375,○,○,らじお,○,,,,11,10
26,5,GPT-1,ラジオ,お,おばけ,2258,○,×,,×,辞書外,GPT-2,GPT-1,11,10
27,1,GPT-1,しりとり,り,りんご,1303,○,○,りんご,○,,,,11,10
