ゲームID,ターン,プレイヤーID,前の単語,要求文字,回答,応答時間_ms,語頭判定,辞書判定,読み,判定,終了理由,勝者ID,敗者ID,プロンプトNo,最大連続回答回数
14,20,GPT-1,カメラ,ら,ラケット,2714,○,○,らけっと,○,,,,11,3
14,21,GPT-1,ラケット,と,時計,3136,○,○,とけい,○,,,,11,3
14,22,GPT-2,時計,い,いす,1425,○,○,いす,○,,,,11,3
14,23,GPT-2,いす,す,すずめ,1136,○,○,すずめ,○,,,,11,3
14,24,GPT-2,すずめ,め,めがね,1669,○,○,めがね,○,,,,11,3
14,25,GPT-1,めがね,ね,ねこ,1326,○,○,ねこ,○,,,,11,3
14,26,GPT-1,ねこ,こ,こたつ,1540,○,○,こたつ,○,,,,11,3
14,27,GPT-1,こたつ,つ,つくえ,1494,○,○,つくえ,○,,,,11,3
14,28,GPT-2,つくえ,え,えんぴつ,1733,○,○,えんぴつ,○,,,,11,3
14,29,GPT-2,えんぴつ,つ,つみき,1584,○,×,,×,辞書外,GPT-1,GPT-2,11,3
15,1,GPT-1,しりとり,り,りんご,1430,○,○,りんご,○,,,,11,3
15,2,GPT-1,りんご,ご,ゴリラ,2774,○,○,ごりら,○,,,,11,3
15,3,GPT-1,ゴリラ,ら,ラッパ,1110,○,○,らっぱ,○,,,,11,3
15,4,GPT-2,ラッパ,ぱ,パンダ,1332,○,○,ぱんだ,○,,,,11,3
15,5,GPT-2,パンダ,だ,大地,1538,○,○,だいち,○,,,,11,3
15,6,GPT-2,大地,ち,地図,1330,○,○,ちず,○,,,,11,3
15,7,GPT-1,地図,ず,頭蓋骨,1953,×,×,,×,辞書外,GPT-2,GPT-1,11,3
16,1,GPT-1,しりとり,り,りんご,1620,○,○,りんご,○,,,,11,3
16,2,GPT-1,りんご,ご,ごま,1602,○,○,ごま,○,,,,11,3
16,3,GPT-1,ごま,ま,まくら,1587,○,○,まくら,○,,,,11,3
16,4,GPT-2,まくら,ら,らっぱ,2568,○,○,らっぱ,○,,,,11,3
16,5,GPT-2,らっぱ,ぱ,パンダ,1510,○,○,ぱんだ,○,,,,11,3
16,6,GPT-2,パンダ,だ,台所,2204,○,○,だいどころ,○,,,,11,3
16,7,GPT-1,台所,ろ,ろうそく,1748,○,○,ろうそく,○,,,,11,3
16,8,GPT-1,ろうそく,く,くじら,1480,○,○,くじら,○,,,,11,3
16,9,GPT-1,くじら,ら,ラジオ,1527,○,○,らじお,○,,,,11,3
16,10,GPT-2,ラジオ,お,おにぎり,2090,○,○,おにぎり,○,,,,11,3
16,11,GPT-2,おにぎり,り,りす,1385,○,○,りす,○,,,,11,3
16,12,GPT-2,りす,す,すいか,1537,○,○,すいか,○,,,,11,3
16,13,GPT-1,すいか,か,かさ,2429,○,○,かさ,○,,,,11,3
16,14,GPT-1,かさ,さ,さくら,3334,○,○,さくら,○,,,,11,3
16,15,GPT-1,さくら,ら,らくだ,2378,○,○,らくだ,○,,,,11,3
16,16,GPT-2,らくだ,だ,だるま,1276,○,○,だるま,○,,,,11,3
16,17,GPT-2,だるま,ま,まつり,1943,○,○,まつり,○,,,,11,3
16,18,GPT-2,まつり,り,料理,1634,○,○,りょうり,○,,,,11,3
16,19,GPT-1,料理,り,理科,2045,○,○,りか,○,,,,11,3
16,20,GPT-1,理科,か,カメラ,2357,○,○,かめら,○,,,,11,3
16,21,GPT-1,カメラ,ら,ラジカセ,2556,○,○,らじかせ,○,,,,11,3
16,22,GPT-2,ラジカセ,せ,石鹸,1330,○,○,せっけん,×,「ん」で終了,GPT-1,GPT-2,11,3
17,1,GPT-1,しりとり,り,りんご,1424,○,○,りんご,○,,,,11,3
17,2,GPT-1,りんご,ご,ごま,1542,○,○,ごま,○,,,,11,3
17,3,GPT-1,ごま,ま,まくら,1399,○,○,まくら,○,,,,11,3
17,4,GPT-2,まくら,ら,ラッパ,2026,○,○,らっぱ,○,,,,11,3
17,5,GPT-2,ラッパ,ぱ,パンダ,1486,○,○,ぱんだ,○,,,,11,3
17,6,GPT-2,パンダ,だ,だるま,1534,○,○,だるま,○,,,,11,3
17,7,GPT-1,だるま,ま,まつり,1282,○,○,まつり,○,,,,11,3
17,8,GPT-1,まつり,り,リス,1490,○,○,りす,○,,,,11,3
17,9,GPT-1,リス,す,スイカ,1445,○,○,すいか,○,,,,11,3
17,10,GPT-2,スイカ,か,かめ,1792,○,○,かめ,○,,,,11,3
17,11,GPT-2,かめ,め,めがね,961,○,○,めがね,○,,,,11,3
17,12,GPT-2,めがね,ね,ねこ,1573,○,○,ねこ,○,,,,11,3
17,13,GPT-1,ねこ,こ,こま,1300,○,○,こま,○,,,,11,3
17,14,GPT-1,こま,ま,まぐろ,1844,○,○,まぐろ,○,,,,11,3
17,15,GPT-1,まぐろ,ろ,ろうそく,1371,○,○,ろうそく,○,,,,11,3
17,16,GPT-2,ろうそく,く,くじら,1252,○,○,くじら,○,,,,11,3
17,17,GPT-2,くじら,ら,ラジオ,3702,○,○,らじお,○,,,,11,3
17,18,GPT-2,ラジオ,お,おにぎり,1904,○,○,おにぎり,○,,,,11,3
17,19,GPT-1,おにぎり,り,りか,3675,○,○,りか,○,,,,11,3
17,20,GPT-1,りか,か,かさ,1997,○,○,かさ,○,,,,11,3
17,21,GPT-1,かさ,さ,さくら,3482,○,○,さくら,○,,,,11,3
17,22,GPT-2,さくら,ら,らくだ,1544,○,○,らくだ,○,,,,11,3
17,23,GPT-2,らくだ,だ,団子,2095,○,○,だんご,○,,,,11,3
17,24,GPT-2,団子,ご,ごぼう,2300,○,○,ごぼう,○,,,,11,3
17,25,GPT-1,ごぼう,う,うさぎ,1528,○,○,うさぎ,○,,,,11,3
17,26,GPT-1,うさぎ,ぎ,銀河,1682,○,○,ぎんが,○,,,,11,3
17,27,GPT-1,銀河,が,がいこつ,2003,○,○,がいこつ,○,,,,11,3
17,28,GPT-2,がいこつ,つ,つくえ,1773,○,○,つくえ,○,,,,11,3
17,29,GPT-2,つくえ,え,えんぴつ,1228,○,○,えんぴつ,○,,,,11,3
17,30,GPT-2,えんぴつ,つ,つみき,2974,○,×,,×,辞書外,GPT-1,GPT-2,11,3
18,1,GPT-1,しりとり,り,りんご,1806,○,○,りんご,○,,,,11,3
18,2,GPT-1,りんご,ご,ごま,1529,○,○,ごま,○,,,,11,3
18,3,GPT-1,ごま,ま,まくら,1437,○,○,まくら,○,,,,11,3
18,4,GPT-2,まくら,ら,らくだ,1734,○,○,らくだ,○,,,,11,3
18,5,GPT-2,らくだ,だ,だるま,1533,○,○,だるま,○,,,,11,3
18,6,GPT-2,だるま,ま,まつり,2393,○,○,まつり,○,,,,11,3
18,7,GPT-1,まつり,り,りす,2113,○,○,りす,○,,,,11,3
18,8,GPT-1,りす,す,すいか,3374,○,○,すいか,○,,,,11,3
18,9,GPT-1,すいか,か,かめ,2944,○,○,かめ,○,,,,11,3
18,10,GPT-2,かめ,め,めだか,1866,○,○,めだか,○,,,,11,3
18,11,GPT-2,めだか,か,かさ,2976,○,○,かさ,○,,,,11,3
18,12,GPT-2,かさ,さ,さくら,1824,○,○,さくら,○,,,,11,3
18,13,GPT-1,さくら,ら,ラジオ,1954,○,○,らじお,○,,,,11,3
18,14,GPT-1,ラジオ,お,おにぎり,1533,○,○,おにぎり,○,,,,11,3
18,15,GPT-1,おにぎり,り,料理,2867,○,○,りょうり,○,,,,11,3
18,16,GPT-2,料理,り,理想,4466,○,○,りそう,○,,,,11,3
18,17,GPT-2,理想,う,うさぎ,1676,○,○,うさぎ,○,,,,11,3
18,18,GPT-2,うさぎ,ぎ,銀河,2261,○,○,ぎんが,○,,,,11,3
18,19,GPT-1,銀河,が,ガラス,2958,○,○,がらす,○,,,,11,3
18,20,GPT-1,ガラス,す,すずめ,1762,○,○,すずめ,○,,,,11,3
18,21,GPT-1,すずめ,め,めがね,1868,○,○,めがね,○,,,,11,3
18,22,GPT-2,めがね,ね,ねこ,1481,○,○,ねこ,○,,,,11,3
18,23,GPT-2,ねこ,こ,こたつ,2266,○,○,こたつ,○,,,,11,3
18,24,GPT-2,こたつ,つ,つくえ,1517,○,○,つくえ,○,,,,11,3
18,25,GPT-1,つくえ,え,えんぴつ,1814,○,○,えんぴつ,○,,,,11,3
18,26,GPT-1,えんぴつ,つ,つばき,2126,○,○,つばき,○,,,,11,3
18,27,GPT-1,つばき,き,きつね,1549,○,○,きつね,○,,,,11,3
18,28,GPT-2,きつね,ね,ねぎ,2271,○,○,ねぎ,○,,,,11,3
18,29,GPT-2,ねぎ,ぎ,銀行,2182,○,○,ぎんこう,○,,,,11,3
18,30,GPT-2,銀行,う,海,1736,○,○,うみ,○,,,,11,3
18,31,GPT-1,海,み,水,6135,○,○,みず,○,,,,11,3
18,32,GPT-1,水,ず,図工,1737,○,○,ずこう,○,,,,11,3
18,33,GPT-1,図工,う,うちわ,1849,○,○,うちわ,○,,,,11,3
18,34,GPT-2,うちわ,わ,わに,1631,○,○,わに,○,,,,11,3
18,35,GPT-2,わに,に,にわ,1639,○,○,にわ,○,,,,11,3
18,36,GPT-2,にわ,わ,わさび,3329,○,○,わさび,○,,,,11,3
18,37,GPT-1,わさび,び,ビール,2407,○,○,びーる,○,,,,11,3
18,38,GPT-1,ビール,る,ルビー,1442,○,○,るびー,○,,,,11,3
18,39,GPT-1,ルビー,い,いちご,1315,○,○,いちご,○,,,,11,3
18,40,GPT-2,いちご,ご,ごりら,1649,○,○,ごりら,○,,,,11,3
18,41,GPT-2,ごりら,ら,らっぱ,1624,○,○,らっぱ,○,,,,11,3
18,42,GPT-2,らっぱ,ぱ,パンダ,2059,○,○,ぱんだ,○,,,,11,3
18,43,GPT-1,パンダ,だ,大地,2865,○,○,だいち,○,,,,11,3
18,44,GPT-1,大地,ち,ちくわ,1954,○,○,ちくわ,○,,,,11,3
18,45,GPT-1,ちくわ,わ,わかめ,1724,○,○,わかめ,○,,,,11,3
18,46,GPT-2,わかめ,め,メニュー,2044,○,○,めにゅー,○,,,,11,3
18,47,GPT-2,メニュー,,うぐいす,4255,×,○,うぐいす,×,語頭不一致,GPT-1,GPT-2,11,3
19,1,GPT-1,しりとり,り,りんご,2066,○,○,りんご,○,,,,11,3
19,2,GPT-1,りんご,ご,ごま,1308,○,○,ごま,○,,,,11,3
19,3,GPT-1,ごま,ま,まくら,1379,○,○,まくら,○,,,,11,3
19,4,GPT-2,まくら,ら,らっぱ,1584,○,○,らっぱ,○,,,,11,3
19,5,GPT-2,らっぱ,ぱ,パンダ,1788,○,○,ぱんだ,○,,,,11,3
19,6,GPT-2,パンダ,だ,だるま,1535,○,○,だるま,○,,,,11,3
19,7,GPT-1,だるま,ま,まつり,1487,○,○,まつり,○,,,,11,3
19,8,GPT-1,まつり,り,りす,4736,○,○,りす,○,,,,11,3
19,9,GPT-1,りす,す,すいか,1552,○,○,すいか,○,,,,11,3
19,10,GPT-2,すいか,か,かさ,1741,○,○,かさ,○,,,,11,3
19,11,GPT-2,かさ,さ,さくら,1431,○,○,さくら,○,,,,11,3
19,12,GPT-2,さくら,ら,らくだ,1185,○,○,らくだ,○,,,,11,3
19,13,GPT-1,らくだ,だ,大地,1995,○,○,だいち,○,,,,11,3
19,14,GPT-1,大地,ち,地図,2039,○,○,ちず,○,,,,11,3
19,15,GPT-1,地図,ず,図工,1842,○,○,ずこう,○,,,,11,3
19,16,GPT-2,図工,う,うさぎ,2594,○,○,うさぎ,○,,,,11,3
19,17,GPT-2,うさぎ,ぎ,銀河,1662,○,○,ぎんが,○,,,,11,3
19,18,GPT-2,銀河,が,楽器,1573,○,○,がっき,○,,,,11,3
19,19,GPT-1,楽器,き,きつね,1535,○,○,きつね,○,,,,11,3
19,20,GPT-1,きつね,ね,ねこ,2010,○,○,ねこ,○,,,,11,3
19,21,GPT-1,ねこ,こ,こたつ,1469,○,○,こたつ,○,,,,11,3
19,22,GPT-2,こたつ,つ,つくえ,2770,○,○,つくえ,○,,,,11,3
19,23,GPT-2,つくえ,え,えんぴつ,2138,○,○,えんぴつ,○,,,,11,3
19,24,GPT-2,えんぴつ,つ,つばき,1584,○,○,つばき,○,,,,11,3
19,25,GPT-1,つばき,き,きのこ,1470,○,○,きのこ,○,,,,11,3
19,26,GPT-1,きのこ,こ,こま,2367,○,○,こま,○,,,,11,3
19,27,GPT-1,こま,ま,まぐろ,2050,○,○,まぐろ,○,,,,11,3
19,28,GPT-2,まぐろ,ろ,ろうそく,1207,○,○,ろうそく,○,,,,11,3
19,29,GPT-2,ろうそく,く,くじら,1209,○,○,くじら,○,,,,11,3
19,30,GPT-2,くじら,ら,らっぱ,920,○,○,らっぱ,×,既出単語,GPT-1,GPT-2,11,3
20,1,GPT-1,しりとり,り,りんご,1158,○,○,りんご,○,,,,11,3
20,2,GPT-1,りんご,ご,ごま,1343,○,○,ごま,○,,,,11,3
20,3,GPT-1,ごま,ま,まくら,1421,○,○,まくら,○,,,,11,3
20,4,GPT-2,まくら,ら,ラジオ,1432,○,○,らじお,○,,,,11,3
20,5,GPT-2,ラジオ,お,おにぎり,1434,○,○,おにぎり,○,,,,11,3
20,6,GPT-2,おにぎり,り,リス,1534,○,○,りす,○,,,,11,3
20,7,GPT-1,リス,す,スイカ,1644,○,○,すいか,○,,,,11,3
20,8,GPT-1,スイカ,か,カメラ,1627,○,○,かめら,○,,,,11,3
20,9,GPT-1,カメラ,ら,ラクダ,2183,○,○,らくだ,○,,,,11,3
20,10,GPT-2,ラクダ,だ,大学,2321,○,○,だいがく,○,,,,11,3
20,11,GPT-2,大学,く,クジラ,1533,○,○,くじら,○,,,,11,3
20,12,GPT-2,クジラ,ら,ラッパ,1530,○,○,らっぱ,○,,,,11,3
20,13,GPT-1,ラッパ,ぱ,パンダ,2050,○,○,ぱんだ,○,,,,11,3
20,14,GPT-1,パンダ,だ,だるま,1397,○,○,だるま,○,,,,11,3
20,15,GPT-1,だるま,ま,まつり,1570,○,○,まつり,○,,,,11,3
20,16,GPT-2,まつり,り,料理,3172,○,○,りょうり,○,,,,11,3
20,17,GPT-2,料理,り,理科,2561,○,○,りか,○,,,,11,3
20,18,GPT-2,理科,か,カラス,2609,○,○,からす,○,,,,11,3
20,19,GPT-1,カラス,す,すずめ,1113,○,○,すずめ,○,,,,11,3
20,20,GPT-1,すずめ,め,めだか,1698,○,○,めだか,○,,,,11,3
20,21,GPT-1,めだか,か,かぼちゃ,1331,○,○,かぼちゃ,○,,,,11,3
20,22,GPT-2,かぼちゃ,や,山,1818,○,○,やま,○,,,,11,3
20,23,GPT-2,山,ま,まんじゅう,2124,○,○,まんじゅう,○,,,,11,3
20,24,GPT-2,まんじゅう,う,うさぎ,1584,○,○,うさぎ,○,,,,11,3
20,25,GPT-1,うさぎ,ぎ,ぎんこう,1945,○,○,ぎんこう,○,,,,11,3
20,26,GPT-1,ぎんこう,う,うちわ,2157,○,○,うちわ,○,,,,11,3
20,27,GPT-1,うちわ,わ,わかめ,1727,○,○,わかめ,○,,,,11,3
20,28,GPT-2,わかめ,め,めがね,1443,○,○,めがね,○,,,,11,3
20,29,GPT-2,めがね,ね,ねこ,1320,○,○,ねこ,○,,,,11,3
20,30,GPT-2,ねこ,こ,こたつ,1430,○,○,こたつ,○,,,,11,3
20,31,GPT-1,こたつ,つ,つくえ,1588,○,○,つくえ,○,,,,11,3
20,32,GPT-1,つくえ,え,えんぴつ,1497,○,○,えんぴつ,○,,,,11,3
20,33,GPT-1,えんぴつ,つ,つばめ,2115,○,○,つばめ,○,,,,11,3
20,34,GPT-2,つばめ,め,名刺,1979,○,○,めいし,○,,,,11,3
20,35,GPT-2,名刺,し,しおり,3157,○,○,しおり,○,,,,11,3
20,36,GPT-2,しおり,り,リュック,4681,○,○,りゅっく,○,,,,11,3
20,37,GPT-1,リュック,く,くるま,2178,○,○,くるま,○,,,,11,3
20,38,GPT-1,くるま,ま,まぐろ,2624,○,○,まぐろ,○,,,,11,3
20,39,GPT-1,まぐろ,ろ,ロケット,1982,○,○,ろけっと,○,,,,11,3
20,40,GPT-2,ロケット,と,時計,1329,○,○,とけい,○,,,,11,3
20,41,GPT-2,時計,い,いす,3061,○,○,いす,○,,,,11,3
20,42,GPT-2,いす,す,すずり,1865,○,○,すずり,○,,,,11,3
20,43,GPT-1,すずり,り,リール,4658,○,○,りーる,○,,,,11,3
20,44,GPT-1,リール,る,留守,1945,○,○,るす,○,,,,11,3
20,45,GPT-1,留守,す,すみれ,1734,○,○,すみれ,○,,,,11,3
20,46,GPT-2,すみれ,れ,冷蔵庫,1574,×,×,,×,辞書外,GPT-1,GPT-2,11,3
21,1,GPT-1,しりとり,り,りんご,1593,○,○,りんご,○,,,,11,3
21,2,GPT-1,りんご,ご,ごま,1782,○,○,ごま,○,,,,11,3
21,3,GPT-1,ごま,ま,まくら,1991,○,○,まくら,○,,,,11,3
21,4,GPT-2,まくら,ら,ラジオ,1616,○,○,らじお,○,,,,11,3
21,5,GPT-2,ラジオ,お,おにぎり,1610,○,○,おにぎり,○,,,,11,3
21,6,GPT-2,おにぎり,り,りす,1536,○,○,りす,○,,,,11,3
21,7,GPT-1,りす,す,すいか,1635,○,○,すいか,○,,,,11,3
21,8,GPT-1,すいか,か,かさ,1330,○,○,かさ,○,,,,11,3
21,9,GPT-1,かさ,さ,さくら,1130,○,○,さくら,○,,,,11,3
21,10,GPT-2,さくら,ら,ラッパ,1343,○,○,らっぱ,○,,,,11,3
21,11,GPT-2,ラッパ,ぱ,ぱんつ,2194,○,○,ぱんつ,○,,,,11,3
21,12,GPT-2,ぱんつ,つ,つくえ,1265,○,○,つくえ,○,,,,11,3
21,13,GPT-1,つくえ,え,鉛筆,1490,○,○,えんぴつ,○,,,,11,3
21,14,GPT-1,鉛筆,つ,つばき,1476,○,○,つばき,○,,,,11,3
21,15,GPT-1,つばき,き,きつね,1538,○,○,きつね,○,,,,11,3
21,16,GPT-2,きつね,ね,ねこ,1532,○,○,ねこ,○,,,,11,3
21,17,GPT-2,ねこ,こ,こたつ,1645,○,○,こたつ,○,,,,11,3
21,18,GPT-2,こたつ,つ,つみき,1809,○,×,,×,辞書外,GPT-1,GPT-2,11,3
22,1,GPT-1,しりとり,り,りんご,1555,○,○,りんご,○,,,,11,3
22,2,GPT-1,りんご,ご,ごま,2435,○,○,ごま,○,,,,11,3
22,3,GPT-1,ごま,ま,まくら,1760,○,○,まくら,○,,,,11,3
22,4,GPT-2,まくら,ら,ラジオ,1434,○,○,らじお,○,,,,11,3
22,5,GPT-2,ラジオ,お,おにぎり,2251,○,○,おにぎり,○,,,,11,3
22,6,GPT-2,おにぎり,り,りす,1362,○,○,りす,○,,,,11,3
22,7,GPT-1,りす,す,すいか,1259,○,○,すいか,○,,,,11,3
22,8,GPT-1,すいか,か,かさ,2085,○,○,かさ,○,,,,11,3
22,9,GPT-1,かさ,さ,さくら,1639,○,○,さくら,○,,,,11,3
22,10,GPT-2,さくら,ら,らくだ,1956,○,○,らくだ,○,,,,11,3
22,11,GPT-2,らくだ,だ,だいどころ,1740,○,○,だいどころ,○,,,,11,3
22,12,GPT-2,だいどころ,ろ,ロケット,1412,○,○,ろけっと,○,,,,11,3
22,13,GPT-1,ロケット,と,時計,2244,○,○,とけい,○,,,,11,3
22,14,GPT-1,時計,い,いす,1289,○,○,いす,○,,,,11,3
22,15,GPT-1,いす,す,すずめ,1627,○,○,すずめ,○,,,,11,3
22,16,GPT-2,すずめ,め,めがね,1580,○,○,めがね,○,,,,11,3
22,17,GPT-2,めがね,ね,ねこ,1893,○,○,ねこ,○,,,,11,3
22,18,GPT-2,ねこ,こ,こたつ,2343,○,○,こたつ,○,,,,11,3
22,19,GPT-1,こたつ,つ,つくえ,1344,○,○,つくえ,○,,,,11,3
22,20,GPT-1,つくえ,え,えんぴつ,2212,○,○,えんぴつ,○,,,,11,3
22,21,GPT-1,えんぴつ,つ,つばき,1286,○,○,つばき,○,,,,11,3
22,22,GPT-2,つばき,き,きつね,1829,○,○,きつね,○,,,,11,3
22,23,GPT-2,きつね,ね,ねずみ,2190,○,○,ねずみ,○,,,,11,3
22,24,GPT-2,ねずみ,み,みず,2017,○,○,みず,○,,,,11,3
22,25,GPT-1,みず,ず,ずこう,1574,○,○,ずこう,○,,,,11,3
22,26,GPT-1,ずこう,う,うさぎ,2279,○,○,うさぎ,○,,,,11,3
22,27,GPT-1,うさぎ,ぎ,銀河,1930,○,○,ぎんが,○,,,,11,3
22,28,GPT-2,銀河,が,ガラス,1811,○,○,がらす,○,,,,11,3
22,29,GPT-2,ガラス,す,すみれ,2076,○,○,すみれ,○,,,,11,3
22,30,GPT-2,すみれ,れ,レコード,1739,○,○,れこーど,○,,,,11,3
22,31,GPT-1,レコード,ど,道路,1948,○,○,どうろ,○,,,,11,3
22,32,GPT-1,道路,ろ,ろうそく,1535,○,○,ろうそく,○,,,,11,3
22,33,GPT-1,ろうそく,く,くじら,1737,○,○,くじら,○,,,,11,3
22,34,GPT-2,くじら,ら,らっぱ,1144,○,○,らっぱ,○,,,,11,3
22,35,GPT-2,らっぱ,ぱ,パンダ,1427,○,○,ぱんだ,○,,,,11,3
22,36,GPT-2,パンダ,だ,だるま,1229,○,○,だるま,○,,,,11,3
22,37,GPT-1,だるま,ま,まくら,1363,○,○,まくら,×,既出単語,GPT-2,GPT-1,11,3
23,1,GPT-1,しりとり,り,りんご,1589,○,○,りんご,○,,,,11,3
23,2,GPT-1,りんご,ご,ごま,1446,○,○,ごま,○,,,,11,3
23,3,GPT-1,ごま,ま,まくら,1338,○,○,まくら,○,,,,11,3
23,4,GPT-2,まくら,ら,ラジオ,1690,○,○,らじお,○,,,,11,3
23,5,GPT-2,ラジオ,お,おにぎり,1518,○,○,おにぎり,○,,,,11,3
23,6,GPT-2,おにぎり,り,リス,1809,○,○,りす,○,,,,11,3
23,7,GPT-1,リス,す,スイカ,1680,○,○,すいか,○,,,,11,3
23,8,GPT-1,スイカ,か,カメラ,1295,○,○,かめら,○,,,,11,3
23,9,GPT-1,カメラ,ら,ラッパ,1302,○,○,らっぱ,○,,,,11,3
23,10,GPT-2,ラッパ,ぱ,パンダ,1639,○,○,ぱんだ,○,,,,11,3
23,11,GPT-2,パンダ,だ,だるま,1531,○,○,だるま,○,,,,11,3
23,12,GPT-2,だるま,ま,まつり,1523,○,○,まつり,○,,,,11,3
23,13,GPT-1,まつり,り,料理,2122,○,○,りょうり,○,,,,11,3
23,14,GPT-1,料理,り,理科,2396,○,○,りか,○,,,,11,3
23,15,GPT-1,理科,か,かさ,1768,○,○,かさ,○,,,,11,3
23,16,GPT-2,かさ,さ,さくら,1216,○,○,さくら,○,,,,11,3
23,17,GPT-2,さくら,ら,らくだ,2013,○,○,らくだ,○,,,,11,3
23,18,GPT-2,らくだ,だ,大福,1784,○,○,だいふく,○,,,,11,3
23,19,GPT-1,大福,く,クジラ,1195,○,○,くじら,○,,,,11,3
23,20,GPT-1,クジラ,ら,雷鳴,2559,○,○,らいめい,○,,,,11,3
23,21,GPT-1,雷鳴,い,いす,1571,○,○,いす,○,,,,11,3
23,22,GPT-2,いす,す,すずめ,1864,○,○,すずめ,○,,,,11,3
23,23,GPT-2,すずめ,め,めがね,1690,○,○,めがね,○,,,,11,3
23,24,GPT-2,めがね,ね,ねこ,1674,○,○,ねこ,○,,,,11,3
23,25,GPT-1,ねこ,こ,こたつ,1573,○,○,こたつ,○,,,,11,3
23,26,GPT-1,こたつ,つ,つくえ,1762,○,○,つくえ,○,,,,11,3
23,27,GPT-1,つくえ,え,鉛筆,1503,○,○,えんぴつ,○,,,,11,3
23,28,GPT-2,鉛筆,つ,つばき,1791,○,○,つばき,○,,,,11,3
23,29,GPT-2,つばき,き,きつね,2024,○,○,きつね,○,,,,11,3
23,30,GPT-2,きつね,ね,寝室,2660,×,○,,×,語頭不一致,GPT-1,GPT-2,11,3
24,1,GPT-1,しりとり,り,りんご,3599,○,○,りんご,○,,,,11,3
24,2,GPT-1,りんご,ご,ごま,1419,○,○,ごま,○,,,,11,3
24,3,GPT-1,ごま,ま,まくら,2149,○,○,まくら,○,,,,11,3
24,4,GPT-2,まくら,ら,ラジオ,1383,○,○,らじお,○,,,,11,3
24,5,GPT-2,ラジオ,お,おにぎり,1443,○,○,おにぎり,○,,,,11,3
24,6,GPT-2,おにぎり,り,リス,1628,○,○,りす,○,,,,11,3
24,7,GPT-1,リス,す,スイカ,1451,○,○,すいか,○,,,,11,3
24,8,GPT-1,スイカ,か,カメラ,1602,○,○,かめら,○,,,,11,3
24,9,GPT-1,カメラ,ら,落雷,1657,○,○,らくらい,○,,,,11,3
24,10,GPT-2,落雷,い,椅子,1473,○,○,いす,○,,,,11,3
24,11,GPT-2,椅子,す,スープ,1739,○,○,すーぷ,○,,,,11,3
24,12,GPT-2,スープ,ぷ,プール,1433,○,○,ぷーる,○,,,,11,3
24,13,GPT-1,プール,る,ルビー,1281,○,○,るびー,○,,,,11,3
24,14,GPT-1,ルビー,い,いちご,1638,○,○,いちご,○,,,,11,3
24,15,GPT-1,いちご,ご,ごぼう,1474,○,○,ごぼう,○,,,,11,3
24,16,GPT-2,ごぼう,う,うさぎ,1744,○,○,うさぎ,○,,,,11,3
24,17,GPT-2,うさぎ,ぎ,銀河,1416,○,○,ぎんが,○,,,,11,3
24,18,GPT-2,銀河,が,学校,1762,○,○,がっこう,○,,,,11,3
24,19,GPT-1,学校,う,うちわ,1942,○,○,うちわ,○,,,,11,3
24,20,GPT-1,うちわ,わ,わさび,1224,○,○,わさび,○,,,,11,3
24,21,GPT-1,わさび,び,ビール,2352,○,○,びーる,○,,,,11,3
24,22,GPT-2,ビール,る,留守,1738,○,○,るす,○,,,,11,3
24,23,GPT-2,留守,す,すずめ,2254,○,○,すずめ,○,,,,11,3
24,24,GPT-2,すずめ,め,めがね,1482,○,○,めがね,○,,,,11,3
24,25,GPT-1,めがね,ね,ねこ,1590,○,○,ねこ,○,,,,11,3
24,26,GPT-1,ねこ,こ,こたつ,1220,○,○,こたつ,○,,,,11,3
24,27,GPT-1,こたつ,つ,つくえ,1230,○,○,つくえ,○,,,,11,3
24,28,GPT-2,つくえ,え,鉛筆,1621,○,○,えんぴつ,○,,,,11,3
24,29,GPT-2,鉛筆,つ,つぼ,2079,○,○,つぼ,○,,,,11,3
24,30,GPT-2,つぼ,ぼ,ぼうし,2398,○,○,ぼうし,○,,,,11,3
24,31,GPT-1,ぼうし,し,しお,1824,○,○,しお,○,,,,11,3
24,32,GPT-1,しお,お,おたま,2212,○,○,おたま,○,,,,11,3
24,33,GPT-1,おたま,ま,まぐろ,1735,○,○,まぐろ,○,,,,11,3
24,34,GPT-2,まぐろ,ろ,ロケット,1926,○,○,ろけっと,○,,,,11,3
24,35,GPT-2,ロケット,と,時計,1536,○,○,とけい,○,,,,11,3
24,36,GPT-2,時計,い,犬,2068,○,○,いぬ,○,,,,11,3
24,37,GPT-1,犬,ぬ,ぬま,1644,○,○,ぬま,○,,,,11,3
24,38,GPT-1,ぬま,ま,まつり,1366,○,○,まつり,○,,,,11,3
24,39,GPT-1,まつり,り,料理,1887,○,○,りょうり,○,,,,11,3
24,40,GPT-2,料理,り,理科,1852,○,○,りか,○,,,,11,3
24,41,GPT-2,理科,か,火山,1870,○,○,かざん,×,「ん」で終了,GPT-1,GPT-2,11,3
25,1,GPT-1,しりとり,り,りんご,1558,○,○,りんご,○,,,,11,3
25,2,GPT-1,りんご,ご,ごま,1421,○,○,ごま,○,,,,11,3
25,3,GPT-1,ごま,ま,まくら,1200,○,○,まくら,○,,,,11,3
25,4,GPT-2,まくら,ら,ラジオ,1179,○,○,らじお,○,,,,11,3
25,5,GPT-2,ラジオ,お,おにぎり,2199,○,○,おにぎり,○,,,,11,3
25,6,GPT-2,おにぎり,り,りす,2790,○,○,りす,○,,,,11,3
