ゲームID,ターン,プレイヤーID,前の単語,要求文字,回答,応答時間_ms,語頭判定,辞書判定,読み,判定,終了理由,勝者ID,敗者ID,プロンプトNo,最大連続回答回数
20,13,GPT-1,カメラ,ら,ラジオ,1362,○,○,らじお,○,,,,11,1
20,14,GPT-2,ラジオ,お,お茶,1596,○,×,,×,辞書外,GPT-1,GPT-2,11,1
21,1,GPT-1,しりとり,り,りんご,2871,○,○,りんご,○,,,,11,1
21,2,GPT-2,りんご,ご,ごま,2191,○,○,ごま,○,,,,11,1
21,3,GPT-1,ごま,ま,まくら,975,○,○,まくら,○,,,,11,1
21,4,GPT-2,まくら,ら,ラジオ,1219,○,○,らじお,○,,,,11,1
21,5,GPT-1,ラジオ,お,おにぎり,1267,○,○,おにぎり,○,,,,11,1
21,6,GPT-2,おにぎり,り,りす,1306,○,○,りす,○,,,,11,1
21,7,GPT-1,りす,す,すいか,1215,○,○,すいか,○,,,,11,1
21,8,GPT-2,すいか,か,かばん,1226,○,○,かばん,×,「ん」で終了,GPT-1,GPT-2,11,1
22,1,GPT-1,しりとり,り,りんご,1226,○,○,りんご,○,,,,11,1
22,2,GPT-2,りんご,ご,ごま,1299,○,○,ごま,○,,,,11,1
22,3,GPT-1,ごま,ま,まくら,1192,○,○,まくら,○,,,,11,1
22,4,GPT-2,まくら,ら,ラッパ,2185,○,○,らっぱ,○,,,,11,1
22,5,GPT-1,ラッパ,ぱ,パンダ,2093,○,○,ぱんだ,○,,,,11,1
22,6,GPT-2,パンダ,だ,だるま,1413,○,○,だるま,○,,,,11,1
22,7,GPT-1,だるま,ま,まつり,1097,○,○,まつり,○,,,,11,1
22,8,GPT-2,まつり,り,リス,1304,○,○,りす,○,,,,11,1
22,9,GPT-1,リス,す,すいか,1232,○,○,すいか,○,,,,11,1
22,10,GPT-2,すいか,か,かめ,995,○,○,かめ,○,,,,11,1
22,11,GPT-1,かめ,め,めがね,1056,○,○,めがね,○,,,,11,1
22,12,GPT-2,めがね,ね,猫,1569,○,○,ねこ,○,,,,11,1
22,13,GPT-1,猫,こ,こたつ,1434,○,○,こたつ,○,,,,11,1
22,14,GPT-2,こたつ,つ,つくえ,1025,○,○,つくえ,○,,,,11,1
22,15,GPT-1,つくえ,え,えんぴつ,1330,○,○,えんぴつ,○,,,,11,1
22,16,GPT-2,えんぴつ,つ,つばき,1486,○,○,つばき,○,,,,11,1
22,17,GPT-1,つばき,き,きつね,1759,○,○,きつね,○,,,,11,1
22,18,GPT-2,きつね,ね,ねずみ,1428,○,○,ねずみ,○,,,,11,1
22,19,GPT-1,ねずみ,み,水,1528,○,○,みず,○,,,,11,1
22,20,GPT-2,水,ず,図工,1496,○,○,ずこう,○,,,,11,1
22,21,GPT-1,図工,う,うちわ,1438,○,○,うちわ,○,,,,11,1
22,22,GPT-2,うちわ,わ,わた,2421,○,○,わた,○,,,,11,1
22,23,GPT-1,わた,た,たまご,4427,○,○,たまご,○,,,,11,1
22,24,GPT-2,たまご,ご,ごりら,1422,○,○,ごりら,○,,,,11,1
22,25,GPT-1,ごりら,ら,ラジオ,1477,○,○,らじお,○,,,,11,1
22,26,GPT-2,ラジオ,お,おにぎり,1567,○,○,おにぎり,○,,,,11,1
22,27,GPT-1,おにぎり,り,料理,2193,○,○,りょうり,○,,,,11,1
22,28,GPT-2,料理,り,理科,1735,○,○,りか,○,,,,11,1
22,29,GPT-1,理科,か,かさ,1361,○,○,かさ,○,,,,11,1
22,30,GPT-2,かさ,さ,さくら,1494,○,○,さくら,○,,,,11,1
22,31,GPT-1,さくら,ら,らくだ,1842,○,○,らくだ,○,,,,11,1
22,32,GPT-2,らくだ,だ,大豆,1797,○,○,だいず,○,,,,11,1
22,33,GPT-1,大豆,ず,図形,1771,○,○,ずけい,○,,,,11,1
22,34,GPT-2,図形,い,いす,1644,○,○,いす,○,,,,11,1
22,35,GPT-1,いす,す,すずめ,1440,○,○,すずめ,○,,,,11,1
22,36,GPT-2,すずめ,め,めだか,1339,○,○,めだか,○,,,,11,1
22,37,GPT-1,めだか,か,かえる,1423,○,○,かえる,○,,,,11,1
22,38,GPT-2,かえる,る,"るす,",1632,○,×,,×,辞書外,GPT-1,GPT-2,11,1
23,1,GPT-1,しりとり,り,りんご,8707,○,○,りんご,○,,,,11,1
23,2,GPT-2,りんご,ご,ごま,1489,○,○,ごま,○,,,,11,1
23,3,GPT-1,ごま,ま,まくら,1351,○,○,まくら,○,,,,11,1
23,4,GPT-2,まくら,ら,ラッパ,1309,○,○,らっぱ,○,,,,11,1
23,5,GPT-1,ラッパ,ぱ,パンダ,1794,○,○,ぱんだ,○,,,,11,1
23,6,GPT-2,パンダ,だ,だるま,1522,○,○,だるま,○,,,,11,1
23,7,GPT-1,だるま,ま,マスク,2007,○,○,ますく,○,,,,11,1
23,8,GPT-2,マスク,く,クジラ,1160,○,○,くじら,○,,,,11,1
23,9,GPT-1,クジラ,ら,ラジオ,1122,○,○,らじお,○,,,,11,1
23,10,GPT-2,ラジオ,お,おにぎり,984,○,○,おにぎり,○,,,,11,1
23,11,GPT-1,おにぎり,り,りす,1023,○,○,りす,○,,,,11,1
23,12,GPT-2,りす,す,すいか,1165,○,○,すいか,○,,,,11,1
23,13,GPT-1,すいか,か,かさ,919,○,○,かさ,○,,,,11,1
23,14,GPT-2,かさ,さ,サメ,1230,○,○,さめ,○,,,,11,1
23,15,GPT-1,サメ,め,めがね,1196,○,○,めがね,○,,,,11,1
23,16,GPT-2,めがね,ね,ねこ,1562,○,○,ねこ,○,,,,11,1
23,17,GPT-1,ねこ,こ,こたつ,1132,○,○,こたつ,○,,,,11,1
23,18,GPT-2,こたつ,つ,つくえ,996,○,○,つくえ,○,,,,11,1
23,19,GPT-1,つくえ,え,絵本,1578,○,○,えほん,×,「ん」で終了,GPT-2,GPT-1,11,1
24,1,GPT-1,しりとり,り,リンゴ,1399,○,○,りんご,○,,,,11,1
24,2,GPT-2,リンゴ,ご,ゴマ,1485,○,○,ごま,○,,,,11,1
24,3,GPT-1,ゴマ,ま,まくら,1475,○,○,まくら,○,,,,11,1
24,4,GPT-2,まくら,ら,ラッパ,1644,○,○,らっぱ,○,,,,11,1
24,5,GPT-1,ラッパ,ぱ,パンダ,1330,○,○,ぱんだ,○,,,,11,1
24,6,GPT-2,パンダ,だ,だるま,1427,○,○,だるま,○,,,,11,1
24,7,GPT-1,だるま,ま,まつり,2631,○,○,まつり,○,,,,11,1
24,8,GPT-2,まつり,り,リス,1315,○,○,りす,○,,,,11,1
24,9,GPT-1,リス,す,スイカ,1478,○,○,すいか,○,,,,11,1
24,10,GPT-2,スイカ,か,カメラ,1500,○,○,かめら,○,,,,11,1
24,11,GPT-1,カメラ,ら,ラジオ,1264,○,○,らじお,○,,,,11,1
24,12,GPT-2,ラジオ,お,おにぎり,1607,○,○,おにぎり,○,,,,11,1
24,13,GPT-1,おにぎり,り,りんご,1169,○,○,りんご,○,,,,11,1
24,14,GPT-2,りんご,ご,ゴリラ,1528,○,○,ごりら,○,,,,11,1
24,15,GPT-1,ゴリラ,ら,らくだ,1933,○,○,らくだ,○,,,,11,1
24,16,GPT-2,らくだ,だ,大地,1637,○,○,だいち,○,,,,11,1
24,17,GPT-1,大地,ち,地図,1722,○,○,ちず,○,,,,11,1
24,18,GPT-2,地図,ず,図形,2883,○,○,ずけい,○,,,,11,1
24,19,GPT-1,図形,い,椅子,3081,○,○,いす,○,,,,11,1
24,20,GPT-2,椅子,す,スイッチ,1728,○,○,すいっち,○,,,,11,1
24,21,GPT-1,スイッチ,ち,チーズ,2254,○,○,ちーず,○,,,,11,1
24,22,GPT-2,チーズ,ず,頭痛,2285,○,○,ずつう,○,,,,11,1
24,23,GPT-1,頭痛,う,腕時計,1398,×,×,,×,辞書外,GPT-2,GPT-1,11,1
25,1,GPT-1,しりとり,り,りんご,1737,○,○,りんご,○,,,,11,1
25,2,GPT-2,りんご,ご,ごま,1192,○,○,ごま,○,,,,11,1
25,3,GPT-1,ごま,ま,マスク,923,○,○,ますく,○,,,,11,1
25,4,GPT-2,マスク,く,クジラ,1353,○,○,くじら,○,,,,11,1
25,5,GPT-1,クジラ,ら,ラッパ,1447,○,○,らっぱ,○,,,,11,1
25,6,GPT-2,ラッパ,ぱ,パンダ,1088,○,○,ぱんだ,○,,,,11,1
25,7,GPT-1,パンダ,だ,だるま,1143,○,○,だるま,○,,,,11,1
25,8,GPT-2,だるま,ま,まくら,1383,○,○,まくら,○,,,,11,1
25,9,GPT-1,まくら,ら,ラジオ,1374,○,○,らじお,○,,,,11,1
25,10,GPT-2,ラジオ,お,おにぎり,1358,○,○,おにぎり,○,,,,11,1
25,11,GPT-1,おにぎり,り,りす,1578,○,○,りす,○,,,,11,1
25,12,GPT-2,りす,す,スイカ,1481,○,○,すいか,○,,,,11,1
25,13,GPT-1,スイカ,か,カメラ,1239,○,○,かめら,○,,,,11,1
25,14,GPT-2,カメラ,ら,ラケット,2578,○,○,らけっと,○,,,,11,1
25,15,GPT-1,ラケット,と,時計,1253,○,○,とけい,○,,,,11,1
25,16,GPT-2,時計,い,椅子,1787,○,○,いす,○,,,,11,1
25,17,GPT-1,椅子,す,スプーン,1327,○,○,すぷーん,×,「ん」で終了,GPT-2,GPT-1,11,1
26,1,GPT-1,しりとり,り,りんご,1739,○,○,りんご,○,,,,11,1
26,2,GPT-2,りんご,ご,ごま,1856,○,○,ごま,○,,,,11,1
26,3,GPT-1,ごま,ま,まくら,1028,○,○,まくら,○,,,,11,1
26,4,GPT-2,まくら,ら,ラッパ,1305,○,○,らっぱ,○,,,,11,1
26,5,GPT-1,ラッパ,ぱ,パンダ,1230,○,○,ぱんだ,○,,,,11,1
26,6,GPT-2,パンダ,だ,台所,1602,○,○,だいどころ,○,,,,11,1
26,7,GPT-1,台所,ろ,ろうそく,2135,○,○,ろうそく,○,,,,11,1
26,8,GPT-2,ろうそく,く,くるま,1334,○,○,くるま,○,,,,11,1
26,9,GPT-1,くるま,ま,まつり,1274,○,○,まつり,○,,,,11,1
26,10,GPT-2,まつり,り,りす,1327,○,○,りす,○,,,,11,1
26,11,GPT-1,りす,す,すいか,1318,○,○,すいか,○,,,,11,1
26,12,GPT-2,すいか,か,かめ,1035,○,○,かめ,○,,,,11,1
26,13,GPT-1,かめ,め,めがね,1282,○,○,めがね,○,,,,11,1
26,14,GPT-2,めがね,ね,ねこ,1366,○,○,ねこ,○,,,,11,1
26,15,GPT-1,ねこ,こ,こたつ,1407,○,○,こたつ,○,,,,11,1
26,16,GPT-2,こたつ,つ,つばめ,980,○,○,つばめ,○,,,,11,1
26,17,GPT-1,つばめ,め,めだか,1707,○,○,めだか,○,,,,11,1
26,18,GPT-2,めだか,か,かぼちゃ,1185,○,○,かぼちゃ,○,,,,11,1
26,19,GPT-1,かぼちゃ,や,やさい,2132,○,○,やさい,○,,,,11,1
26,20,GPT-2,やさい,い,いす,1600,○,○,いす,○,,,,11,1
26,21,GPT-1,いす,す,すずめ,1440,○,○,すずめ,○,,,,11,1
26,22,GPT-2,すずめ,め,めいし,2363,○,○,めいし,○,,,,11,1
26,23,GPT-1,めいし,し,しお,1317,○,○,しお,○,,,,11,1
26,24,GPT-2,しお,お,おにぎり,1431,○,○,おにぎり,○,,,,11,1
26,25,GPT-1,おにぎり,り,りんご,1438,○,○,りんご,×,既出単語,GPT-2,GPT-1,11,1
27,1,GPT-1,しりとり,り,りんご,942,○,○,りんご,○,,,,11,1
27,2,GPT-2,りんご,ご,ごま,1440,○,○,ごま,○,,,,11,1
27,3,GPT-1,ごま,ま,まくら,1560,○,○,まくら,○,,,,11,1
27,4,GPT-2,まくら,ら,ラジオ,1875,○,○,らじお,○,,,,11,1
27,5,GPT-1,ラジオ,お,おかゆ,1372,○,×,,×,辞書外,GPT-2,GPT-1,11,1
28,1,GPT-1,しりとり,り,りんご,1049,○,○,りんご,○,,,,11,1
28,2,GPT-2,りんご,ご,ごま,1991,○,○,ごま,○,,,,11,1
28,3,GPT-1,ごま,ま,まくら,1210,○,○,まくら,○,,,,11,1
28,4,GPT-2,まくら,ら,らっぱ,1592,○,○,らっぱ,○,,,,11,1
28,5,GPT-1,らっぱ,ぱ,パンダ,1930,○,○,ぱんだ,○,,,,11,1
28,6,GPT-2,パンダ,だ,だるま,1798,○,○,だるま,○,,,,11,1
28,7,GPT-1,だるま,ま,まつげ,1260,○,○,まつげ,○,,,,11,1
28,8,GPT-2,まつげ,げ,ゲーム,1736,○,○,げーむ,○,,,,11,1
28,9,GPT-1,ゲーム,む,むし,1636,○,○,むし,○,,,,11,1
28,10,GPT-2,むし,し,しおiyanas,1224,○,×,,×,辞書外,GPT-1,GPT-2,11,1
29,1,GPT-1,しりとり,り,りんご,1872,○,○,りんご,○,,,,11,1
29,2,GPT-2,りんご,ご,ごま,1378,○,○,ごま,○,,,,11,1
29,3,GPT-1,ごま,ま,まくら,1189,○,○,まくら,○,,,,11,1
29,4,GPT-2,まくら,ら,ラジオ,1567,○,○,らじお,○,,,,11,1
29,5,GPT-1,ラジオ,お,おにぎり,1265,○,○,おにぎり,○,,,,11,1
29,6,GPT-2,おにぎり,り,りす,1361,○,○,りす,○,,,,11,1
29,7,GPT-1,りす,す,すいか,3209,○,○,すいか,○,,,,11,1
29,8,GPT-2,すいか,か,かめ,1502,○,○,かめ,○,,,,11,1
29,9,GPT-1,かめ,め,めだか,1558,○,○,めだか,○,,,,11,1
29,10,GPT-2,めだか,か,かさ,1643,○,○,かさ,○,,,,11,1
29,11,GPT-1,かさ,さ,さくら,1751,○,○,さくら,○,,,,11,1
29,12,GPT-2,さくら,ら,ラッパ,1326,○,○,らっぱ,○,,,,11,1
29,13,GPT-1,ラッパ,ぱ,パンダ,1286,○,○,ぱんだ,○,,,,11,1
29,14,GPT-2,パンダ,だ,だるま,3184,○,○,だるま,○,,,,11,1
29,15,GPT-1,だるま,ま,まつり,1513,○,○,まつり,○,,,,11,1
29,16,GPT-2,まつり,り,りぼん,1376,○,○,りぼん,×,「ん」で終了,GPT-1,GPT-2,11,1
30,1,GPT-1,しりとり,り,りんご,1401,○,○,りんご,○,,,,11,1
30,2,GPT-2,りんご,ご,ごま,1283,○,○,ごま,○,,,,11,1
30,3,GPT-1,ごま,ま,まくら,1376,○,○,まくら,○,,,,11,1
30,4,GPT-2,まくら,ら,ラッパ,1219,○,○,らっぱ,○,,,,11,1
30,5,GPT-1,ラッパ,ぱ,パンダ,1530,○,○,ぱんだ,○,,,,11,1
30,6,GPT-2,パンダ,だ,大学,1835,○,○,だいがく,○,,,,11,1
30,7,GPT-1,大学,く,車庫,1379,×,○,,×,語頭不一致,GPT-2,GPT-1,11,1
